mut_id,mut_label
0,chr10_109
1,chr10_1118
2,chr10_1148
3,chr10_1175
4,chr10_118
5,chr10_1199
6,chr10_1201
7,chr10_123
8,chr10_1250
9,chr10_1251
10,chr10_126
11,chr10_1271
12,chr10_1323
13,chr10_1331
14,chr10_1356
15,chr10_1400
16,chr10_1403
17,chr10_1404
18,chr10_1472
19,chr10_1476
20,chr10_1501
21,chr10_1567
22,chr10_1593
23,chr10_1730
24,chr10_1816
25,chr10_1819
26,chr10_1841
27,chr10_1901
28,chr10_1904
29,chr10_191
30,chr10_1933
31,chr10_1938
32,chr10_1990
33,chr10_1991
34,chr10_1993
35,chr10_2007
36,chr10_2048
37,chr10_205
38,chr10_2056
39,chr10_206
40,chr10_2061
41,chr10_2165
42,chr10_2194
43,chr10_2229
44,chr10_2247
45,chr10_2252
46,chr10_2261
47,chr10_2293
48,chr10_2302
49,chr10_2360
50,chr10_2380
51,chr10_2389
52,chr10_2415
53,chr10_2441
54,chr10_2447
55,chr10_2482
56,chr10_2533
57,chr10_2559
58,chr10_2580
59,chr10_2581
60,chr10_2608
61,chr10_2626
62,chr10_2642
63,chr10_2755
64,chr10_2765
65,chr10_2795
66,chr10_2817
67,chr10_2824
68,chr10_2861
69,chr10_2863
70,chr10_2932
71,chr10_2935
72,chr10_2974
73,chr10_2976
74,chr10_3033
75,chr10_310
76,chr10_3113
77,chr10_3116
78,chr10_3129
79,chr10_3133
80,chr10_3138
81,chr10_3151
82,chr10_3205
83,chr10_3209
84,chr10_3216
85,chr10_3237
86,chr10_3261
87,chr10_3284
88,chr10_33
89,chr10_3304
90,chr10_3317
91,chr10_335
92,chr10_3404
93,chr10_3443
94,chr10_3452
95,chr10_3469
96,chr10_350
97,chr10_3532
98,chr10_3639
99,chr10_368
100,chr10_3680
101,chr10_3696
102,chr10_37
103,chr10_3714
104,chr10_3733
105,chr10_3740
106,chr10_3755
107,chr10_3764
108,chr10_3771
109,chr10_3823
110,chr10_3837
111,chr10_384
112,chr10_3858
113,chr10_3865
114,chr10_3884
115,chr10_3936
116,chr10_394
117,chr10_3940
118,chr10_3976
119,chr10_3993
120,chr10_3997
121,chr10_4
122,chr10_4019
123,chr10_4033
124,chr10_4060
125,chr10_4096
126,chr10_4106
127,chr10_4124
128,chr10_4242
129,chr10_4275
130,chr10_4321
131,chr10_4353
132,chr10_4372
133,chr10_4379
134,chr10_4424
135,chr10_4431
136,chr10_4447
137,chr10_4458
138,chr10_4486
139,chr10_489
140,chr10_52
141,chr10_520
142,chr10_527
143,chr10_539
144,chr10_54
145,chr10_581
146,chr10_637
147,chr10_639
148,chr10_65
149,chr10_725
150,chr10_811
151,chr10_814
152,chr10_834
153,chr10_923
154,chr10_929
155,chr11_1012
156,chr11_1024
157,chr11_1033
158,chr11_1057
159,chr11_112
160,chr11_1127
161,chr11_1137
162,chr11_1138
163,chr11_1149
164,chr11_1157
165,chr11_1177
166,chr11_122
167,chr11_1221
168,chr11_1293
169,chr11_1321
170,chr11_133
171,chr11_1347
172,chr11_1348
173,chr11_1367
174,chr11_138
175,chr11_139
176,chr11_1446
177,chr11_1508
178,chr11_1528
179,chr11_1531
180,chr11_1546
181,chr11_1568
182,chr11_157
183,chr11_1581
184,chr11_1632
185,chr11_1658
186,chr11_1673
187,chr11_1699
188,chr11_1701
189,chr11_1718
190,chr11_1727
191,chr11_1836
192,chr11_1847
193,chr11_1852
194,chr11_1881
195,chr11_1891
196,chr11_1923
197,chr11_1927
198,chr11_1930
199,chr11_1992
200,chr11_2022
201,chr11_2029
202,chr11_2062
203,chr11_2077
204,chr11_2131
205,chr11_2150
206,chr11_2152
207,chr11_2173
208,chr11_2175
209,chr11_2207
210,chr11_2209
211,chr11_2240
212,chr11_2250
213,chr11_226
214,chr11_2290
215,chr11_2297
216,chr11_2362
217,chr11_2371
218,chr11_2406
219,chr11_2412
220,chr11_2419
221,chr11_2421
222,chr11_2424
223,chr11_2462
224,chr11_2513
225,chr11_2532
226,chr11_2545
227,chr11_2553
228,chr11_2556
229,chr11_2595
230,chr11_2625
231,chr11_2644
232,chr11_266
233,chr11_2681
234,chr11_2683
235,chr11_2693
236,chr11_2701
237,chr11_2706
238,chr11_2715
239,chr11_2717
240,chr11_2727
241,chr11_2748
242,chr11_2777
243,chr11_2804
244,chr11_2823
245,chr11_2916
246,chr11_2959
247,chr11_3011
248,chr11_3019
249,chr11_3028
250,chr11_3059
251,chr11_3060
252,chr11_3067
253,chr11_3103
254,chr11_315
255,chr11_3170
256,chr11_3217
257,chr11_3221
258,chr11_3232
259,chr11_3300
260,chr11_3477
261,chr11_3482
262,chr11_3496
263,chr11_353
264,chr11_3562
265,chr11_3605
266,chr11_3618
267,chr11_3645
268,chr11_366
269,chr11_3671
270,chr11_3692
271,chr11_3727
272,chr11_3748
273,chr11_3767
274,chr11_3784
275,chr11_3831
276,chr11_3838
277,chr11_3873
278,chr11_3927
279,chr11_3972
280,chr11_3988
281,chr11_4046
282,chr11_414
283,chr11_4150
284,chr11_4180
285,chr11_4217
286,chr11_4246
287,chr11_4247
288,chr11_4251
289,chr11_4274
290,chr11_4297
291,chr11_4305
292,chr11_4337
293,chr11_4395
294,chr11_4433
295,chr11_4440
296,chr11_4457
297,chr11_4473
298,chr11_4476
299,chr11_4519
300,chr11_4521
301,chr11_4530
302,chr11_464
303,chr11_467
304,chr11_483
305,chr11_537
306,chr11_538
307,chr11_543
308,chr11_555
309,chr11_583
310,chr11_587
311,chr11_670
312,chr11_704
313,chr11_713
314,chr11_739
315,chr11_74
316,chr11_746
317,chr11_79
318,chr11_8
319,chr11_825
320,chr11_826
321,chr11_847
322,chr11_849
323,chr11_864
324,chr11_872
325,chr11_883
326,chr11_892
327,chr11_961
328,chr11_977
329,chr12_1036
330,chr12_1047
331,chr12_1076
332,chr12_11
333,chr12_1112
334,chr12_1152
335,chr12_1206
336,chr12_1236
337,chr12_124
338,chr12_1265
339,chr12_1284
340,chr12_1327
341,chr12_1336
342,chr12_1338
343,chr12_1344
344,chr12_1346
345,chr12_1414
346,chr12_1419
347,chr12_1421
348,chr12_1441
349,chr12_145
350,chr12_1453
351,chr12_1488
352,chr12_1524
353,chr12_1544
354,chr12_1550
355,chr12_1572
356,chr12_1587
357,chr12_16
358,chr12_166
359,chr12_1671
360,chr12_1686
361,chr12_1720
362,chr12_1726
363,chr12_1744
364,chr12_1784
365,chr12_1806
366,chr12_1856
367,chr12_1882
368,chr12_1888
369,chr12_1914
370,chr12_1916
371,chr12_1926
372,chr12_1941
373,chr12_1944
374,chr12_1987
375,chr12_2050
376,chr12_207
377,chr12_2074
378,chr12_2098
379,chr12_2101
380,chr12_214
381,chr12_2145
382,chr12_2283
383,chr12_2341
384,chr12_2352
385,chr12_2356
386,chr12_2413
387,chr12_2428
388,chr12_2704
389,chr12_2783
390,chr12_2792
391,chr12_2869
392,chr12_288
393,chr12_2884
394,chr12_29
395,chr12_2914
396,chr12_2954
397,chr12_2973
398,chr12_3009
399,chr12_301
400,chr12_3010
401,chr12_3026
402,chr12_303
403,chr12_3063
404,chr12_3075
405,chr12_3081
406,chr12_3164
407,chr12_3171
408,chr12_3206
409,chr12_3255
410,chr12_3271
411,chr12_3281
412,chr12_3321
413,chr12_3382
414,chr12_3434
415,chr12_3463
416,chr12_3472
417,chr12_3497
418,chr12_3510
419,chr12_3556
420,chr12_3601
421,chr12_3633
422,chr12_3651
423,chr12_3666
424,chr12_3686
425,chr12_3693
426,chr12_3699
427,chr12_370
428,chr12_3706
429,chr12_3707
430,chr12_3725
431,chr12_3737
432,chr12_3742
433,chr12_3760
434,chr12_3800
435,chr12_3813
436,chr12_3846
437,chr12_3856
438,chr12_3857
439,chr12_3878
440,chr12_3926
441,chr12_3961
442,chr12_3975
443,chr12_3984
444,chr12_4003
445,chr12_4084
446,chr12_4099
447,chr12_4103
448,chr12_4115
449,chr12_4146
450,chr12_4161
451,chr12_4162
452,chr12_4176
453,chr12_4195
454,chr12_4198
455,chr12_425
456,chr12_4299
457,chr12_4304
458,chr12_4362
459,chr12_4451
460,chr12_4466
461,chr12_4500
462,chr12_4510
463,chr12_521
464,chr12_548
465,chr12_606
466,chr12_619
467,chr12_625
468,chr12_627
469,chr12_648
470,chr12_661
471,chr12_716
472,chr12_740
473,chr12_748
474,chr12_794
475,chr12_827
476,chr12_886
477,chr12_906
478,chr12_914
479,chr12_966
480,chr12_969
481,chr12_974
482,chr12_976
483,chr13_1128
484,chr13_1131
485,chr13_1184
486,chr13_1219
487,chr13_1264
488,chr13_1300
489,chr13_1308
490,chr13_1422
491,chr13_1449
492,chr13_1450
493,chr13_146
494,chr13_1474
495,chr13_1498
496,chr13_1525
497,chr13_1533
498,chr13_1559
499,chr13_1565
500,chr13_1613
501,chr13_1641
502,chr13_1670
503,chr13_1775
504,chr13_1791
505,chr13_1811
506,chr13_184
507,chr13_1889
508,chr13_190
509,chr13_1982
510,chr13_1988
511,chr13_2000
512,chr13_2025
513,chr13_2153
514,chr13_2188
515,chr13_2189
516,chr13_2254
517,chr13_2269
518,chr13_2273
519,chr13_2446
520,chr13_2472
521,chr13_2473
522,chr13_2479
523,chr13_2503
524,chr13_2524
525,chr13_2574
526,chr13_2575
527,chr13_2585
528,chr13_2598
529,chr13_2620
530,chr13_2677
531,chr13_27
532,chr13_2739
533,chr13_274
534,chr13_2747
535,chr13_2761
536,chr13_2789
537,chr13_279
538,chr13_2802
539,chr13_2813
540,chr13_2816
541,chr13_2851
542,chr13_2859
543,chr13_2896
544,chr13_2970
545,chr13_2995
546,chr13_2999
547,chr13_3007
548,chr13_3012
549,chr13_3024
550,chr13_3032
551,chr13_3054
552,chr13_3073
553,chr13_3123
554,chr13_3173
555,chr13_3202
556,chr13_3274
557,chr13_3276
558,chr13_3287
559,chr13_3301
560,chr13_3381
561,chr13_3388
562,chr13_3436
563,chr13_3445
564,chr13_3484
565,chr13_3501
566,chr13_357
567,chr13_358
568,chr13_3611
569,chr13_3704
570,chr13_371
571,chr13_3722
572,chr13_3729
573,chr13_3776
574,chr13_3789
575,chr13_385
576,chr13_3889
577,chr13_3915
578,chr13_3921
579,chr13_40
580,chr13_4013
581,chr13_4037
582,chr13_4043
583,chr13_4094
584,chr13_4102
585,chr13_4105
586,chr13_4190
587,chr13_4193
588,chr13_4220
589,chr13_4257
590,chr13_4294
591,chr13_4320
592,chr13_4382
593,chr13_4390
594,chr13_4436
595,chr13_4446
596,chr13_4465
597,chr13_4484
598,chr13_453
599,chr13_4539
600,chr13_4546
601,chr13_4559
602,chr13_4562
603,chr13_4565
604,chr13_48
605,chr13_480
606,chr13_502
607,chr13_503
608,chr13_564
609,chr13_585
610,chr13_620
611,chr13_681
612,chr13_69
613,chr13_691
614,chr13_726
615,chr13_752
616,chr13_796
617,chr13_801
618,chr13_805
619,chr13_808
620,chr13_823
621,chr13_829
622,chr13_899
623,chr13_916
624,chr13_94
625,chr13_986
626,chr14_104
627,chr14_1041
628,chr14_1105
629,chr14_1115
630,chr14_1129
631,chr14_1156
632,chr14_1162
633,chr14_1220
634,chr14_1225
635,chr14_1243
636,chr14_125
637,chr14_1294
638,chr14_1310
639,chr14_1339
640,chr14_1361
641,chr14_1417
642,chr14_1468
643,chr14_1507
644,chr14_1515
645,chr14_1554
646,chr14_1588
647,chr14_1595
648,chr14_1646
649,chr14_1688
650,chr14_1703
651,chr14_1729
652,chr14_176
653,chr14_1761
654,chr14_1786
655,chr14_1815
656,chr14_1850
657,chr14_1873
658,chr14_1925
659,chr14_1936
660,chr14_200
661,chr14_2042
662,chr14_2205
663,chr14_2274
664,chr14_23
665,chr14_2300
666,chr14_2363
667,chr14_24
668,chr14_2410
669,chr14_2429
670,chr14_2457
671,chr14_2458
672,chr14_2471
673,chr14_2554
674,chr14_2567
675,chr14_2587
676,chr14_2624
677,chr14_270
678,chr14_2730
679,chr14_2775
680,chr14_2831
681,chr14_2841
682,chr14_2847
683,chr14_2901
684,chr14_2913
685,chr14_2952
686,chr14_2987
687,chr14_2997
688,chr14_3003
689,chr14_3077
690,chr14_3132
691,chr14_3140
692,chr14_3148
693,chr14_3158
694,chr14_3166
695,chr14_3248
696,chr14_3267
697,chr14_3327
698,chr14_3432
699,chr14_3446
700,chr14_3471
701,chr14_3475
702,chr14_3476
703,chr14_3492
704,chr14_3560
705,chr14_3592
706,chr14_3609
707,chr14_3716
708,chr14_3768
709,chr14_3786
710,chr14_379
711,chr14_3803
712,chr14_3864
713,chr14_3882
714,chr14_3886
715,chr14_3920
716,chr14_3938
717,chr14_3945
718,chr14_3964
719,chr14_4021
720,chr14_4048
721,chr14_4145
722,chr14_424
723,chr14_4241
724,chr14_4250
725,chr14_4287
726,chr14_4306
727,chr14_436
728,chr14_439
729,chr14_4394
730,chr14_4397
731,chr14_4404
732,chr14_4438
733,chr14_4442
734,chr14_4456
735,chr14_4511
736,chr14_4542
737,chr14_4555
738,chr14_484
739,chr14_488
740,chr14_495
741,chr14_496
742,chr14_510
743,chr14_676
744,chr14_798
745,chr14_804
746,chr14_816
747,chr14_821
748,chr14_856
749,chr14_912
750,chr14_981
751,chr15_103
752,chr15_1068
753,chr15_1092
754,chr15_1108
755,chr15_1116
756,chr15_1134
757,chr15_1146
758,chr15_1169
759,chr15_1172
760,chr15_1174
761,chr15_1183
762,chr15_1229
763,chr15_1238
764,chr15_1254
765,chr15_1266
766,chr15_1282
767,chr15_1314
768,chr15_1326
769,chr15_135
770,chr15_1350
771,chr15_1380
772,chr15_1394
773,chr15_1420
774,chr15_1467
775,chr15_1523
776,chr15_1542
777,chr15_1549
778,chr15_1594
779,chr15_1629
780,chr15_1662
781,chr15_1757
782,chr15_1759
783,chr15_1857
784,chr15_1864
785,chr15_1872
786,chr15_188
787,chr15_1919
788,chr15_1945
789,chr15_1960
790,chr15_1961
791,chr15_1962
792,chr15_2004
793,chr15_2037
