,0
0,-0.06784573020520161
1,-0.06412033652729407
2,-0.05545440056554842
3,-0.055219439676857496
4,-0.05333749062940385
5,-0.05834468740095616
6,-0.05602787743940959
7,-0.05676042543091748
8,-0.05480172461556378
9,-0.05644276901441105
10,-0.05539953285640067
11,-0.058330845190087396
12,-0.0545134367161212
13,-0.053631424471067835
14,-0.05582411776667215
15,-0.05601664239666007
16,-0.057082610203927096
17,-0.05371504678779167
18,-0.05554597986358852
19,-0.05481753415940807
20,-0.055193958057228584
21,-0.05340454936239026
22,-0.054012668277316066
23,-0.054873357104469035
24,-0.053699527492331575
25,-0.07238108032989374
26,-0.057590926550959015
27,-0.09063962293716754
28,-0.07132510823483453
29,-0.05556712652322753
30,-0.06869879234080126
31,-0.05390353020679761
32,-0.06653991824888195
