,0
0,-0.08693670423393232
1,-0.08110139790030862
2,-0.06518590334432683
3,-0.06405360941687128
4,-0.06403905086137306
5,-0.06397009213470559
6,-0.059115413294407865
7,-0.054643992866547815
8,-0.0640293750896352
9,-0.0639264121049499
10,-0.0639604115457322
11,-0.05773670207939158
12,-0.05692740272123484
13,-0.053487019340888495
14,-0.053444755494433456
15,-0.05459555780131949
16,-0.06391672846462969
17,-0.057808084278430816
18,-0.05691606068351025
19,-0.05686939290064637
20,-0.05343809971324541
21,-0.05347778445479699
22,-0.053395818165891396
23,-0.05340615583447157
24,-0.053435520608341974
25,-0.05457631534262473
26,-0.05779103508731175
27,-0.05685805007148799
28,-0.056852273574858454
29,-0.05342886095940879
30,-0.053418857254550645
31,-0.053357202339661194
32,-0.05338657941205479
33,-0.05337657570719663
34,-0.05339692094838008
35,-0.05684093074570007
36,-0.053409618500714025
37,-0.05334796358582459
38,-0.053337959880966436
39,-0.053367336953360024
40,-0.05332872112712983
41,-0.07284899598473761
42,-0.0720808137498158
43,-0.07200538189759491
44,-0.07208431655303246
45,-0.07196035189313725
46,-0.07193421183120059
47,-0.07201046061376452
48,-0.07196541791049005
49,-0.07193927047684952
