,0
0,-0.03487169239343638
1,-0.04323152458353177
2,-0.02640025309020386
3,-0.02864240053179181
4,-0.04251065750006469
5,-0.032858106971196045
6,-0.02482320265746505
7,-0.027303103628419423
8,-0.029250559669715438
9,-0.029233313950226703
10,-0.04239625260383223
11,-0.03411915563900564
12,-0.02363400154700411
13,-0.03175718556698844
14,-0.025680014101751143
15,-0.023156419464913244
16,-0.026773715713101987
17,-0.02445609644672767
18,-0.032981098240552516
19,-0.03342560501520745
20,-0.024908474747011678
21,-0.03226246005744108
22,-0.023967131587887023
23,-0.02516773076901194
24,-0.024770316190910514
25,-0.023956711108988334
26,-0.025791038280929605
27,-0.03230138266821358
28,-0.0335126030496609
29,-0.024113993916481995
30,-0.031906488279528515
31,-0.023468218633344393
32,-0.02565617618216987
33,-0.023623953207403514
34,-0.025263835297920426
35,-0.024960216299503575
36,-0.03282140870356016
37,-0.033139038268996106
38,-0.023725905728327584
39,-0.025122761525441167
40,-0.024457640481546833
41,-0.023198588009212543
42,-0.024449477825948435
43,-0.024554110393202284
44,-0.03245542968044448
45,-0.023947916270673174
46,-0.024012839594605873
47,-0.02405163501688211
48,-0.02351204013567246
49,-0.03454011425406173
50,-0.041636555214180755
51,-0.0274012659960834
52,-0.028680431071341328
53,-0.02788393027141942
54,-0.03390184148127746
55,-0.026228615099300336
56,-0.031564723380669325
57,-0.03454098918167644
58,-0.02669776814734456
59,-0.02748842151836941
60,-0.024766172706604105
61,-0.03318437053956177
62,-0.024639725389948724
63,-0.029588901011285678
64,-0.0340305681234184
65,-0.025218475563663877
66,-0.03381404197493291
67,-0.026311213233945634
68,-0.0250938047785751
69,-0.026270213230081236
70,-0.034185732251250656
71,-0.026098406912777317
72,-0.028991653069056746
73,-0.024843087208632045
74,-0.03330990432856029
75,-0.02675368077322324
76,-0.034836949656744505
77,-0.024715773954527936
78,-0.02658256475052896
79,-0.025289490395466192
80,-0.03356720420113106
81,-0.02507688273166988
82,-0.02635539216426237
83,-0.03431738979943957
84,-0.025753235994772243
85,-0.03420545832071087
86,-0.026182409773353295
87,-0.025540679253149758
88,-0.02488019783414983
89,-0.02472010552747441
90,-0.025369364010358796
91,-0.03369514238845137
92,-0.025335666679776388
93,-0.025155416777860377
94,-0.025176623726387227
95,-0.02495786895404824
96,-0.0247967184219871
