mut_id,mut_label
0,10_10044
1,10_10061
2,10_10292
3,10_1035
4,10_10360
5,10_1037
6,10_10440
7,10_10580
8,10_10635
9,10_10664
10,10_10798
11,10_10852
12,10_1086
13,10_10905
14,10_10957
15,10_1119
16,10_113
17,10_1134
18,10_11461
19,10_1149
20,10_11559
21,10_11590
22,10_11592
23,10_11599
24,10_11782
25,10_11787
26,10_11873
27,10_1193
28,10_1221
29,10_12288
30,10_12437
31,10_12446
32,10_12453
33,10_12559
34,10_12564
35,10_1258
36,10_12597
37,10_12603
38,10_1263
39,10_12809
40,10_12927
41,10_13029
42,10_1312
43,10_13133
44,10_13169
45,10_13209
46,10_13314
47,10_13473
48,10_13487
49,10_1371
50,10_1376
51,10_13771
52,10_13811
53,10_1664
54,10_1700
55,10_1792
56,10_1811
57,10_1814
58,10_1935
59,10_1991
60,10_2114
61,10_2510
62,10_2511
63,10_2622
64,10_2705
65,10_2759
66,10_2762
67,10_2888
68,10_291
69,10_2960
70,10_3020
71,10_3115
72,10_3180
73,10_3227
74,10_3228
75,10_3230
76,10_3307
77,10_3309
78,10_3574
79,10_3633
80,10_3636
81,10_3764
82,10_379
83,10_394
84,10_3952
85,10_3998
86,10_4188
87,10_4203
88,10_4303
89,10_4423
90,10_4656
91,10_4685
92,10_4742
93,10_4860
94,10_4943
95,10_4993
96,10_5073
97,10_5147
98,10_5204
99,10_521
100,10_5211
101,10_523
102,10_5325
103,10_5334
104,10_5345
105,10_5354
106,10_539
107,10_5421
108,10_5442
109,10_5460
110,10_5507
111,10_5693
112,10_572
113,10_5748
114,10_5781
115,10_5865
116,10_5920
117,10_6062
118,10_6168
119,10_6288
120,10_638
121,10_6585
122,10_6777
123,10_6822
124,10_6841
125,10_6914
126,10_6952
127,10_6990
128,10_7935
129,10_8009
130,10_8126
131,10_8287
132,10_8413
133,10_8636
134,10_8945
135,10_9040
136,10_9086
137,10_9182
138,10_9256
139,10_9288
140,10_9326
141,10_9502
142,10_966
143,10_9733
144,10_9810
145,11_1002
146,11_10030
147,11_10037
148,11_10046
149,11_10052
150,11_10113
151,11_10114
152,11_10128
153,11_10140
154,11_10142
155,11_10154
156,11_10157
157,11_10162
158,11_10180
159,11_10181
160,11_102
161,11_10242
162,11_10384
163,11_10417
164,11_1042
165,11_10422
166,11_10451
167,11_10455
168,11_10461
169,11_10537
170,11_10544
171,11_10549
172,11_1056
173,11_10584
174,11_10588
175,11_10615
176,11_10665
177,11_10675
178,11_10678
179,11_10704
180,11_1071
181,11_10725
182,11_10731
183,11_10751
184,11_10780
185,11_10792
186,11_1081
187,11_10816
188,11_10831
189,11_10850
190,11_10858
191,11_10867
192,11_10874
193,11_10881
194,11_10892
195,11_10904
196,11_10923
197,11_10931
198,11_10942
199,11_10947
200,11_10963
201,11_10990
202,11_11018
203,11_11022
204,11_11029
205,11_11165
206,11_11168
207,11_11174
208,11_11177
209,11_11181
210,11_11189
211,11_11197
212,11_11211
213,11_11254
214,11_11255
215,11_11269
216,11_11315
217,11_11327
218,11_11341
219,11_11364
220,11_11385
221,11_1139
222,11_11394
223,11_11408
224,11_11422
225,11_11440
226,11_11450
227,11_11504
228,11_11538
229,11_1156
230,11_11581
231,11_11626
232,11_11680
233,11_11683
234,11_11698
235,11_11705
236,11_11706
237,11_1174
238,11_11764
239,11_11768
240,11_11794
241,11_11813
242,11_11818
243,11_11838
244,11_11888
245,11_11925
246,11_11936
247,11_11985
248,11_11990
249,11_11994
250,11_12006
251,11_12028
252,11_12065
253,11_12075
254,11_12086
255,11_1209
256,11_1211
257,11_12141
258,11_12146
259,11_12164
260,11_122
261,11_12225
262,11_12232
