,0
0,-0.06496807200928799
1,-0.0979103585520206
2,-0.04935465813742298
3,-0.0593781453377102
4,-0.0507759489105997
5,-0.04942927139465365
6,-0.04773484601647626
7,-0.05904678272433295
8,-0.059064318095921615
9,-0.049120475092357355
10,-0.049734687923220465
11,-0.047803401070356036
12,-0.04738904781117462
13,-0.048100221174931145
14,-0.04876706381220377
15,-0.04745630955713367
16,-0.047751294493327275
17,-0.059230053494459554
18,-0.05836994826983552
19,-0.059561126551386505
20,-0.058045150547136874
21,-0.059533555268
