,0
0,-0.042698420346795246
1,-0.03683687205139044
2,-0.03836462912797253
3,-0.03479305750738557
4,-0.034741730706753945
5,-0.035221051157790596
6,-0.03528949754771857
7,-0.035196344117896974
8,-0.034228594598209046
9,-0.03471575066490014
10,-0.0342070651177255
11,-0.04218905882690857
12,-0.03756106050393507
13,-0.047973090798583334
14,-0.04244603586923683
15,-0.03381645772505918
16,-0.03797398903536223
17,-0.03298241676315363
18,-0.036977923374125095
19,-0.03296262538091494
20,-0.03695428722537846
