mut_id,mut_label
0,chr10_1021
1,chr10_1083
2,chr10_1102
3,chr10_1131
4,chr10_1149
5,chr10_1154
6,chr10_1163
7,chr10_1165
8,chr10_1203
9,chr10_1225
10,chr10_153
11,chr10_160
12,chr10_17
13,chr10_190
14,chr10_192
15,chr10_195
16,chr10_211
17,chr10_25
18,chr10_273
19,chr10_28
20,chr10_335
21,chr10_348
22,chr10_393
23,chr10_42
24,chr10_436
25,chr10_466
26,chr10_471
27,chr10_512
28,chr10_533
29,chr10_572
30,chr10_573
31,chr10_575
32,chr10_594
33,chr10_60
34,chr10_62
35,chr10_636
36,chr10_64
37,chr10_673
38,chr10_674
39,chr10_687
40,chr10_727
41,chr10_735
42,chr10_797
43,chr10_802
44,chr10_85
45,chr10_859
46,chr10_860
47,chr10_864
48,chr10_868
49,chr10_893
50,chr10_895
51,chr10_911
52,chr10_914
53,chr10_95
54,chr10_961
55,chr10_993
56,chr11_1014
57,chr11_1023
58,chr11_1025
59,chr11_105
60,chr11_1065
61,chr11_1068
62,chr11_1088
63,chr11_110
64,chr11_1181
65,chr11_1201
66,chr11_1260
67,chr11_128
68,chr11_148
69,chr11_164
70,chr11_205
71,chr11_223
72,chr11_269
73,chr11_291
74,chr11_295
75,chr11_306
76,chr11_309
77,chr11_375
78,chr11_385
79,chr11_396
80,chr11_424
81,chr11_446
82,chr11_50
83,chr11_524
84,chr11_648
85,chr11_657
86,chr11_664
87,chr11_669
88,chr11_685
89,chr11_704
90,chr11_72
91,chr11_75
92,chr11_776
93,chr11_784
94,chr11_788
95,chr11_794
96,chr11_82
97,chr11_831
98,chr11_843
99,chr11_90
100,chr11_941
101,chr11_967
102,chr11_975
103,chr11_977
104,chr12_1037
105,chr12_1040
106,chr12_1081
107,chr12_11
108,chr12_1124
109,chr12_1145
110,chr12_1170
111,chr12_1172
112,chr12_1193
113,chr12_1195
114,chr12_124
115,chr12_1246
116,chr12_180
117,chr12_19
118,chr12_202
119,chr12_208
120,chr12_225
121,chr12_226
122,chr12_228
123,chr12_234
124,chr12_236
125,chr12_238
126,chr12_272
127,chr12_281
128,chr12_328
129,chr12_333
130,chr12_338
