,0
0,-0.08829820902154902
1,-0.08233003651883654
2,-0.0648620580008872
3,-0.06635685630224504
4,-0.061145697886883156
5,-0.06239082968652425
6,-0.06142293277976776
7,-0.055254638415778684
8,-0.05866730708108598
9,-0.062373408448552846
10,-0.05632950062156283
11,-0.0515696517397023
12,-0.05047548362647396
13,-0.055313353496800687
14,-0.058649889327362155
15,-0.05385568868151448
16,-0.05154343412836038
17,-0.049116833520054304
18,-0.05051754180448351
19,-0.05046001797631226
20,-0.05528907099673587
21,-0.053839316460459447
22,-0.04908963438881656
23,-0.04910185084841902
24,-0.05050203894746497
25,-0.050491571216178886
26,-0.04907464572171444
27,-0.050476068359160346
