,0
0,-0.0772518028451611
1,-0.058906147578609416
2,-0.05130202364146649
3,-0.0435504741185581
4,-0.05118234131288269
5,-0.04341942066943354
6,-0.05112705585878297
7,-0.04339066054899266
8,-0.05110861703400211
9,-0.043339487342325525
10,-0.043318526819580414
11,-0.057229336273160354
12,-0.05428500383958369
13,-0.0568495963042794
14,-0.053358373762494644
15,-0.050204194118461234
16,-0.054206599873875
17,-0.05422966303176542
18,-0.052951109301147554
19,-0.05604524557397426
20,-0.045294329332099426
21,-0.03753393548015553
22,-0.05012021623630147
23,-0.05014491900660203
24,-0.04213961183410549
25,-0.03437870038102425
26,-0.054170688644886125
27,-0.05414956540242648
28,-0.052072465343982265
29,-0.04488652701679181
30,-0.03712561556371057
31,-0.056006941188441656
32,-0.04515236593890905
33,-0.03739197208696515
34,-0.03738318966072253
35,-0.03747780958928768
36,-0.04205563395194573
37,-0.0342947224988645
38,-0.05008175199627254
39,-0.050059127054407994
40,-0.04208033672224628
41,-0.034319425269165045
42,-0.041997638972270185
43,-0.03423672751918897
44,-0.0342279445071779
45,-0.0343225707466834
46,-0.05414741205139513
47,-0.04397319668420993
48,-0.03617890496681437
49,-0.05203142616593652
50,-0.04474455415495651
51,-0.03698364270187529
52,-0.03697485968986422
53,-0.03706948592936972
54,-0.045093884535963136
55,-0.03724122626753216
56,-0.03733584619609731
57,-0.03733349068401924
58,-0.037316466139544584
59,-0.04201716971191678
60,-0.041994544770052246
61,-0.04191366109011043
62,-0.03425625825883556
63,-0.03423363331697101
64,-0.0341527496370292
65,-0.03414396662501814
66,-0.03423859286452364
67,-0.05005682061674857
68,-0.04193836386041098
69,-0.03417745240732976
70,-0.03416866939531869
71,-0.034263295634824185
72,-0.04193915366874381
73,-0.03408597164534262
74,-0.03418059788484812
75,-0.03417824221566259
76,-0.0341612165356884
77,-0.0439321575061642
78,-0.043830613186409746
79,-0.036137865788768625
80,-0.0360363214690142
81,-0.03602750068060739
82,-0.0361225339146914
83,-0.04468606885143014
84,-0.03683288682802893
85,-0.03692751306753443
86,-0.036925157398348916
87,-0.036908131718374725
88,-0.04507257159164502
89,-0.03718274486458625
90,-0.03717450274635421
91,-0.0372773647931514
92,-0.037312177739701136
93,-0.037296689109791885
94,-0.041875196850081495
95,-0.04199223833239282
96,-0.041852571908216944
97,-0.04185517578658405
98,-0.03411428539700027
99,-0.0341055023849892
100,-0.0342001286244947
101,-0.03423132687931159
102,-0.034091660455135724
103,-0.03408287744312466
104,-0.03417750368263015
105,-0.03400199376318286
106,-0.03409662000268835
107,-0.03409426433350283
108,-0.034077238653528644
109,-0.04187987855688461
110,-0.034026696533483405
111,-0.034121322772988905
112,-0.03411896710380338
113,-0.03410194142382919
114,-0.04191783930289937
115,-0.03402748634181624
116,-0.03401924367385312
117,-0.03412211258132174
118,-0.03415692784981816
119,-0.034141438186851475
120,-0.043789574008364016
121,-0.04377187633319078
122,-0.03599528229096846
123,-0.03598646150256164
124,-0.03608149473664566
125,-0.035884917182807216
126,-0.03597995041689123
127,-0.035977584615795234
128,-0.03596048570708997
129,-0.0446647544855857
130,-0.03677440152450256
131,-0.03676615885653944
132,-0.03686902776400806
133,-0.03690384303250447
134,-0.0368883533695378
135,-0.03711602134340831
136,-0.037161431920268134
137,-0.037154725716601514
138,-0.037256051848833294
139,-0.04185026547055752
140,-0.04181671154655511
141,-0.04179408660469057
142,-0.04183386142073961
143,-0.03396352952315392
144,-0.034058155762659414
145,-0.03408935401747631
146,-0.03405580009347389
147,-0.034080571005465236
148,-0.03403877441349971
149,-0.03417519724497073
150,-0.03394090458128937
151,-0.03403553082079487
152,-0.03403317515160935
153,-0.03401614947163516
154,-0.03394350845965648
155,-0.033935265791693356
156,-0.034038134699161976
157,-0.03407294996765838
158,-0.03405746030469172
159,-0.041858564191040164
160,-0.03396821122995703
161,-0.03395996856199391
162,-0.03406283746946253
163,-0.03409765273795894
164,-0.03408216307499227
165,-0.03396075837032674
166,-0.0340061719759718
167,-0.033999465325016194
168,-0.0341007982154773
169,-0.04373083715514505
170,-0.04375047029265454
171,-0.035843878004761486
172,-0.035938911238845496
173,-0.035936545437749504
174,-0.03591944652904424
175,-0.03582618032958825
176,-0.035817902209289806
177,-0.03592121356367227
178,-0.03595617857525899
179,-0.03594062229008601
180,-0.03670767355301306
181,-0.03675308715865812
182,-0.036746380507702514
183,-0.03684771339816362
184,-0.037094708399090195
185,-0.03709624431365561
186,-0.041791780167031146
187,-0.04179539718071067
188,-0.04177277223884613
189,-0.03393859814362995
190,-0.03390504421962754
191,-0.03389680155166442
192,-0.03403322438313545
193,-0.03399967045913304
194,-0.034030868713949926
195,-0.034034485727629446
196,-0.034013843033975734
197,-0.034018996064662785
198,-0.033882419277763
199,-0.033874176609799876
