,0
0,-0.04221282094056359
1,-0.03623177905074169
2,-0.037996965274822075
3,-0.03397544359429661
4,-0.03382462028805549
5,-0.03487355815346272
6,-0.03591858242263538
7,-0.033897257305988866
8,-0.033878268410329836
9,-0.03373815190136006
10,-0.03371445559738352
11,-0.03558983270853511
12,-0.03373747867689762
13,-0.0338203308517841
14,-0.033748689012293054
15,-0.035229085071599116
16,-0.03517601784705283
17,-0.03550035298498958
18,-0.033651000621367715
19,-0.03547583143659596
20,-0.033627301667687064
21,-0.033794830111214064
22,-0.03372318827172301
23,-0.035204401573031556
24,-0.035151334348485275
25,-0.041710990714076884
26,-0.03696095386891866
27,-0.03476618684098682
28,-0.04702896893218216
29,-0.0414258642454445
30,-0.03325409638326788
31,-0.03297716062058014
32,-0.038836934975761635
33,-0.03386570978050901
34,-0.03379240978909228
35,-0.03705328541543195
36,-0.0367266142504656
37,-0.03237277917820617
38,-0.03232614855913661
39,-0.03209641912333472
40,-0.03204978850426517
41,-0.037774739586055164
42,-0.037688275514547266
43,-0.033840658763883535
44,-0.0337673587724668
45,-0.03601369083476732
46,-0.03595868573717098
47,-0.0356876987700414
48,-0.03563269367244507
49,-0.03234917025860711
50,-0.03230253963953755
51,-0.03207226584866853
52,-0.03202563522959897
53,-0.03774518961134185
54,-0.037658725539833945
55,-0.03598584194593414
56,-0.03593083684833781
57,-0.035659207764414745
58,-0.035604202666818414
