,0
0,-0.033018270920608855
1,-0.028315031962372207
2,-0.02828560407335571
3,-0.0280181027419856
4,-0.02808990890295458
5,-0.0281902746744959
6,-0.027989715494921623
7,-0.028012179146738023
8,-0.028069300914150008
9,-0.027890943790900465
10,-0.027984368961784255
11,-0.027885535057327
12,-0.03664131330269919
13,-0.03730090494995677
14,-0.03631717004075804
15,-0.036275255096135176
16,-0.036932455920984
17,-0.03688485234957813
18,-0.03630551311157137
19,-0.03655862307687209
20,-0.0369189033060998
21,-0.037177950559290476
