,0
0,-0.07534864314241303
1,-0.06057349548093446
2,-0.054284250988349686
3,-0.056351858377608435
4,-0.054556318041882455
5,-0.05147277228566388
6,-0.047236708740951296
7,-0.05504307849513556
8,-0.05447594829073265
9,-0.05350148386969932
10,-0.0472704165301713
11,-0.04548283468960804
12,-0.04500463984353606
13,-0.047220210872067014
14,-0.04596830206329937
15,-0.04540953385286206
16,-0.04443623736213361
17,-0.0454602671753449
18,-0.044986046237977396
19,-0.04720965550104529
20,-0.04538696633859893
21,-0.04441366984787048
22,-0.045450651845435674
23,-0.04497470252396602
24,-0.04537735100868971
25,-0.04440405451796126
26,-0.0700359210843812
27,-0.061364066658505474
28,-0.05403892121330841
29,-0.07957995215396882
30,-0.06938702802833815
31,-0.06029617824865113
32,-0.05983328430779848
33,-0.06077702974362145
34,-0.05247030265198081
35,-0.052389669566827224
36,-0.06813182873626901
37,-0.06758774178720234
38,-0.058933270705190235
39,-0.05883849433111575
40,-0.051403582172431274
41,-0.05094068823157864
42,-0.052098764759692884
43,-0.05767944420196145
44,-0.05713535725289475
45,-0.058286841079614064
