,0
0,-0.007164575938280496
1,-0.006107686454647272
2,-0.005496196436506191
3,-0.0052569650707226705
4,-0.00519555319780523
5,-0.006479783978543675
6,-0.007048957739898411
7,-0.00582921734244683
8,-0.004795840422520702
9,-0.006199577373620235
10,-0.00485335446390829
11,-0.005178782252678365
12,-0.004863680859107694
13,-0.00458443854165874
14,-0.005352228645152941
15,-0.004941733010184317
16,-0.00457795247874211
17,-0.004742125890945014
18,-0.004526326306756721
19,-0.004783378319098701
20,-0.004502247263683453
