,0
0,-0.027582789532940112
1,-0.024326609125600446
2,-0.024264617841099626
3,-0.02612837508686505
4,-0.024228877054845183
5,-0.02414908047635287
6,-0.02421851337600713
7,-0.0242009311270759
8,-0.024102976011260373
9,-0.024121044534663294
10,-0.024074940069570797
11,-0.041069454800123854
12,-0.032306554892327796
13,-0.04775298825258721
14,-0.03693629572821493
15,-0.03148852501697236
16,-0.03155272570817457
17,-0.03592667751185497
18,-0.036005914455753255
19,-0.03129490097710255
20,-0.03154300979174157
21,-0.0356877053622219
22,-0.03599392300346659
23,-0.03128566819720045
24,-0.03567631020043426
