mut_id,mut_label
0,10_10
1,10_10029
2,10_10078
3,10_1011
4,10_1014
5,10_10149
6,10_10243
7,10_10249
8,10_10281
9,10_10292
10,10_10312
11,10_10321
12,10_10332
13,10_10383
14,10_10422
15,10_10443
16,10_10449
17,10_10460
18,10_10540
19,10_10545
20,10_10565
21,10_10567
22,10_10571
23,10_1063
24,10_10637
25,10_10647
26,10_10691
27,10_10716
28,10_10721
29,10_10727
30,10_10741
31,10_10752
32,10_1078
33,10_1079
34,10_10814
35,10_10855
36,10_10870
37,10_10873
38,10_10899
39,10_10987
40,10_11037
41,10_11061
42,10_11226
43,10_11229
44,10_1123
45,10_11245
46,10_11257
47,10_11267
48,10_11275
49,10_11304
50,10_11328
51,10_11368
52,10_11371
53,10_11373
54,10_11419
55,10_1144
56,10_11445
57,10_11449
58,10_11463
59,10_11476
60,10_11494
61,10_11496
62,10_1152
63,10_11575
64,10_1159
65,10_11615
66,10_11629
67,10_11652
68,10_11678
69,10_11697
70,10_11745
71,10_11789
72,10_11796
73,10_11830
74,10_11876
75,10_11884
76,10_11894
77,10_11904
78,10_11907
79,10_11921
80,10_11928
81,10_11929
82,10_11938
83,10_11969
84,10_11971
85,10_11986
86,10_11994
87,10_12036
88,10_12089
89,10_12112
90,10_12142
91,10_12144
92,10_12150
93,10_12157
94,10_12172
95,10_12177
96,10_12180
97,10_12257
98,10_12280
99,10_12283
100,10_12309
101,10_12311
102,10_12331
103,10_12335
104,10_1236
105,10_12368
106,10_12390
107,10_1241
108,10_12421
109,10_12456
110,10_12495
111,10_12496
112,10_125
113,10_12501
114,10_12541
115,10_12543
116,10_1258
117,10_12590
118,10_12608
119,10_12619
120,10_12677
121,10_12682
122,10_12695
123,10_12720
124,10_12740
125,10_12791
126,10_12800
127,10_1282
128,10_12861
129,10_12864
130,10_12873
131,10_12890
132,10_12909
133,10_12950
134,10_1298
135,10_12987
136,10_12993
137,10_1301
138,10_13017
139,10_13037
140,10_13040
141,10_13104
142,10_13124
143,10_13128
144,10_1314
145,10_13189
146,10_13194
147,10_13202
148,10_13242
149,10_13284
150,10_133
151,10_13308
152,10_13332
153,10_13333
154,10_1341
155,10_13433
156,10_13474
157,10_13498
158,10_13508
