,0
0,-0.06991074449630576
1,-0.06041782726129658
2,-0.05763722541885513
3,-0.0622651678730727
4,-0.058617974459199446
5,-0.05747346553034047
6,-0.061703416428030275
7,-0.05783957657008483
8,-0.0687999791605135
9,-0.05483274061509115
10,-0.0609275514476916
11,-0.08673067725797111
12,-0.06845223202390657
13,-0.05280621185266926
14,-0.051977390129308965
15,-0.07639191416783056
16,-0.06425696085369681
17,-0.06581228229108042
18,-0.06473258002989435
19,-0.05122366365226675
20,-0.05357424362803661
21,-0.08126314214064807
22,-0.06208854645608501
23,-0.06375070400198465
24,-0.06701016785461107
25,-0.05247414397732439
26,-0.07811602066699495
27,-0.061098186884762824
28,-0.06544964779913824
29,-0.07668140542497574
