,0
0,-0.04178715447249197
1,-0.03345866291107633
2,-0.030482722144025656
3,-0.0307137176431986
4,-0.028247939562576933
5,-0.028145145557644233
6,-0.032470764083481464
7,-0.03114786670174527
8,-0.03198387790158017
9,-0.03067609578239831
10,-0.030107581938840586
11,-0.028843650402478643
12,-0.02855757792356837
13,-0.02999888189837598
14,-0.0287376626327515
15,-0.028083852634199227
16,-0.028454073186105096
17,-0.031107497439504948
18,-0.030638610410840105
19,-0.03044874269927551
20,-0.02880328114023832
21,-0.02916722540283858
22,-0.029934067386449634
23,-0.03033924759389343
24,-0.028697293370511176
25,-0.028674465364970692
26,-0.02906048188785136
27,-0.028392356474574238
28,-0.029126568287776468
29,-0.030273959009056394
30,-0.028634096102730367
31,-0.029019824772789245
32,-0.028996833992269832
33,-0.02895617687720772
34,-0.03425368803875657
35,-0.03080347045276121
36,-0.03151965656174182
37,-0.028966883062448563
38,-0.0288815788885045
39,-0.03137465922675087
40,-0.03194290861097797
41,-0.03146828478047455
42,-0.029229870004539648
43,-0.028831960804084664
44,-0.02914411418327023
45,-0.03180504456879672
46,-0.03131989186932308
47,-0.03144466259946219
48,-0.029094233393356848
49,-0.031294708307476216
