,0
0,-0.04315987728722997
1,-0.03221139740402354
2,-0.02636014416922545
3,-0.029318988859921787
4,-0.02261558685845341
5,-0.02859207314674503
6,-0.02855317462707137
7,-0.023592385005901096
8,-0.025255475280766455
9,-0.025459916684683923
10,-0.021044732302542647
11,-0.02057036537316177
12,-0.022659557108982865
13,-0.02264585373339761
14,-0.02550526781527482
15,-0.02736006645353662
16,-0.02856276671093753
17,-0.025466369295601164
18,-0.027321167933862963
19,-0.02203384591268911
20,-0.022160380642377717
21,-0.023489388256179584
22,-0.025488071659737932
23,-0.02545411605287461
24,-0.02107278640558931
25,-0.021059083030004054
26,-0.020597534172437846
27,-0.020148545986897238
28,-0.020593613115249945
29,-0.020579909739664684
30,-0.02011411954210107
31,-0.020524318752799944
32,-0.02262006743505784
33,-0.025475961379467324
34,-0.023767072221532078
35,-0.02390819290984724
36,-0.027330760017729123
37,-0.0253730949990629
38,-0.02372817370185842
39,-0.023869294390173584
40,-0.025333362088262434
41,-0.021290791639702242
42,-0.02095959971855205
43,-0.022141295849663654
44,-0.021875528406175303
45,-0.022951377931021946
46,-0.02268930053755728
47,-0.020621057193109
48,-0.02016751978806732
49,-0.021033296731664288
50,-0.02060735381752374
51,-0.02015381641248206
52,-0.020593373829518143
53,-0.02011303730721092
54,-0.020132373437966294
55,-0.020547099943228068
56,-0.020554123441324918
57,-0.020118642600706515
58,-0.02053339656764281
59,-0.02006798064394293
60,-0.02373776578572458
61,-0.02387888647403974
62,-0.022938364318828335
63,-0.0225689951188296
64,-0.02388712045189841
65,-0.023566413056763033
66,-0.025343159926736553
67,-0.024773066946734854
68,-0.024480779270074114
69,-0.022899465799154677
70,-0.022530096599155947
71,-0.023848217201771185
72,-0.023526352789333935
73,-0.024733334035934387
74,-0.024441046359273647
75,-0.020948504649136043
76,-0.020840891659189866
77,-0.020940509104399097
78,-0.02185577039758886
79,-0.022696273989025156
80,-0.020581567519183976
81,-0.02061685469693505
82,-0.020128030114142294
83,-0.020131651328807086
84,-0.020603151321349787
85,-0.020117947953221825
86,-0.020085767053174833
87,-0.02009280462641817
88,-0.02050761026930304
89,-0.020072036215915058
90,-0.022909057883020837
91,-0.022539688683022106
92,-0.023857810452131797
93,-0.02353623135150299
94,-0.022556621094427416
95,-0.02243660329970631
96,-0.022547703884270884
97,-0.02354458284733877
98,-0.024743131874408505
99,-0.024450844197747762
100,-0.024488556567844467
101,-0.02251772257475376
102,-0.022397704780032654
103,-0.022508805364597227
104,-0.02350451770817582
105,-0.024448823657044
106,-0.02092941403498309
107,-0.020823559793645467
108,-0.02057736502301002
109,-0.02009216165488206
110,-0.020046198241626713
111,-0.02252731465861992
112,-0.022407296863898817
113,-0.02251839744846339
114,-0.023514397471677995
115,-0.022535329859868697
116,-0.02241727354888272
117,-0.024458621495518116
118,-0.022496431340195043
119,-0.02237837502920906
120,-0.0225060234240612
121,-0.022387967113075224
122,-0.028212227198817608
123,-0.02744178796327742
124,-0.025923472785321817
125,-0.026441081256301416
126,-0.024918338497050836
127,-0.025483650551579147
128,-0.027350679731745833
129,-0.02165881309174263
130,-0.024660826994313188
131,-0.024000717724292783
132,-0.02482594251530641
133,-0.020260641283018268
134,-0.02353932535048131
135,-0.025391388880135153
136,-0.02268701079251822
137,-0.027322582860148267
138,-0.02075796382502397
139,-0.020395580431974872
140,-0.02288041024629822
141,-0.023378336698036763
142,-0.023056152965685913
143,-0.020167138697041474
144,-0.02344660173434711
145,-0.02479764757915579
146,-0.01927676837841675
147,-0.018880987180972624
148,-0.02152148945802283
149,-0.022590279552089493
150,-0.025363093943984533
151,-0.022007270184745024
152,-0.021655393509840224
153,-0.020382530761683348
154,-0.020224993671113713
155,-0.020211223000287444
156,-0.020368258809602295
157,-0.02226677565396257
158,-0.02198848613083879
159,-0.023052632886181996
160,-0.020138843760890854
161,-0.019183032037889087
162,-0.018787156808323928
163,-0.023418306798196484
164,-0.02142616231592811
165,-0.018866734833229055
166,-0.01869467888490621
167,-0.018659005161382306
168,-0.018851147556348133
169,-0.02085130136881634
170,-0.020547364260188508
171,-0.02256088951903765
172,-0.021910377447379312
173,-0.02155841717145885
174,-0.021651549014458038
175,-0.02035520913931077
176,-0.02020303250003077
177,-0.020183735289025062
178,-0.021970166610155686
179,-0.021871054640246832
180,-0.019154737101738466
181,-0.018758861872173307
182,-0.018772901074420284
183,-0.0186008042479914
184,-0.01856452438181446
185,-0.01875731009421865
186,-0.021397256069428557
187,-0.020755814999330505
188,-0.0204518056794628
189,-0.01883689520860456
190,-0.01867069373891111
191,-0.018628984140863433
192,-0.0205273563846301
193,-0.020419110104905415
194,-0.021880987414327462
195,-0.021529027138407007
196,-0.021554571762677905
197,-0.018744606138269664
198,-0.018572509311840783
199,-0.018536057439972956
200,-0.01872901515806803
201,-0.018743054360315006
202,-0.018576813403458407
203,-0.018534496228717657
204,-0.020726908752830956
205,-0.020422899432963246
206,-0.02043179305031077
207,-0.02032352105277194
208,-0.02152518172962606
209,-0.018714759424164385
210,-0.018548518467307786
211,-0.018506029286876155
212,-0.020402886803811214
213,-0.02029461480627239
