,0
0,-0.0339684261700985
1,-0.02763264885569759
2,-0.026793482230065432
3,-0.02918935600775196
4,-0.028622768419680575
5,-0.02538837741452438
6,-0.027711304006515
7,-0.027161023162305814
8,-0.02597979489912604
9,-0.027801562602345387
10,-0.031996665237181206
11,-0.027610385100113037
12,-0.026868665936628344
13,-0.03583971315577789
14,-0.030657273520448152
15,-0.02767411852633426
16,-0.02979591111946721
17,-0.02522520771701461
18,-0.026868158951433137
19,-0.03074734779513264
20,-0.027721155668011623
21,-0.02979974816601668
22,-0.025218369700791925
23,-0.025189951707208044
24,-0.027716986797965908
25,-0.02768021267671379
26,-0.025183067798512395
27,-0.02767598190170333
