,0
0,-0.07742759636680242
1,-0.05882200507722771
2,-0.05243481137885497
3,-0.05118461461118453
4,-0.04345596288146782
5,-0.04475570381220853
6,-0.037145666078439755
7,-0.052375604389079254
8,-0.05112875480484719
9,-0.04342137195520684
10,-0.04339405121448676
11,-0.04339045899292847
12,-0.044694448514199514
13,-0.03708238089573248
14,-0.03711539749911471
15,-0.037088033030634536
16,-0.05110304593865154
17,-0.0433558680666675
18,-0.04332854732594741
19,-0.04336921799837732
20,-0.03705210424263327
21,-0.03702473247501507
22,-0.05108783530603593
23,-0.04333462707211634
24,-0.04330730633139626
25,-0.04336023681524759
26,-0.05108037859512588
27,-0.04332564588898661
28,-0.04329832514826653
29,-0.0572354591779328
30,-0.054213731879550274
31,-0.05691243488755208
32,-0.03820238892390764
33,-0.03496212429042036
34,-0.05415716012885306
35,-0.054148784081072876
36,-0.03785462483490246
37,-0.03490149004530008
38,-0.03489251250212733
39,-0.054137658107391816
40,-0.034880587557131554
