,0
0,-0.03950800861614039
1,-0.02973692557702033
2,-0.026016590974646807
3,-0.022329441499401227
4,-0.02588851947500246
5,-0.02214599375299366
6,-0.022181663566446488
7,-0.025832984263993265
8,-0.021998178096874942
9,-0.02204996988846813
10,-0.02212603343004696
11,-0.02190213448654137
12,-0.021942547960475414
13,-0.021846504350141842
14,-0.029227015033592995
15,-0.027721878386726653
16,-0.02692577504732483
17,-0.026426523544457108
18,-0.0252592052626269
19,-0.024759553798611278
20,-0.027589190260589213
21,-0.023953561897823866
22,-0.025853089533503845
23,-0.025864367044472834
24,-0.02542794949188227
25,-0.02605733369013539
26,-0.02597175633825504
27,-0.025112662381139687
28,-0.022284611009060637
29,-0.024185660397302754
30,-0.024613010917124062
31,-0.02418380235535709
32,-0.02374703517925153
33,-0.024378813907641208
34,-0.02429316799789835
35,-0.02383302395999849
36,-0.02556365967994129
37,-0.02558970502327748
38,-0.025488506117384978
39,-0.025402257946396948
40,-0.025049156308002092
41,-0.024962908137014062
42,-0.022138068127573424
43,-0.02403911751581554
44,-0.022163307682830365
45,-0.023895998675241448
46,-0.02392019953533042
47,-0.024036118428074092
48,-0.023599351251968534
49,-0.024231294073610746
50,-0.024145648163867887
51,-0.02379620951041578
52,-0.023709892244157583
53,-0.023356507728423737
54,-0.023270190462165538
55,-0.023787322814635425
56,-0.025299955357722035
57,-0.022016706078489424
58,-0.023749455793754235
59,-0.023773494728007306
60,-0.02211756991062269
61,-0.023630217745067936
62,-0.0236475333059058
63,-0.0235612160396476
64,-0.023207831523913754
65,-0.023121514257655556
66,-0.021970968306281747
67,-0.023483512937744824
