mut_id,mut_label
0,10_10065
1,10_10076
2,10_10097
3,10_10106
4,10_10123
5,10_10147
6,10_10160
7,10_10218
8,10_10226
9,10_10238
10,10_10283
11,10_10310
12,10_10333
13,10_10382
14,10_10384
15,10_1042
16,10_10424
17,10_10480
18,10_10529
19,10_10542
20,10_10646
21,10_10650
22,10_10674
23,10_10689
24,10_10727
25,10_10729
26,10_10753
27,10_10802
28,10_10831
29,10_10864
30,10_10882
31,10_10903
32,10_10944
33,10_10975
34,10_11013
35,10_11034
36,10_11035
37,10_1106
38,10_11071
39,10_11137
40,10_11145
41,10_1120
42,10_11229
43,10_11239
44,10_11241
45,10_11309
46,10_11319
47,10_1134
48,10_11345
49,10_1137
50,10_11405
51,10_11410
52,10_11411
53,10_11421
54,10_11449
55,10_11499
56,10_11586
57,10_11625
58,10_11634
59,10_11641
60,10_11665
61,10_11678
62,10_1168
63,10_11692
64,10_11702
65,10_11723
66,10_1176
67,10_11795
68,10_11810
69,10_11861
70,10_11867
71,10_11888
72,10_11898
73,10_11928
74,10_1198
75,10_1199
76,10_12011
77,10_12031
78,10_12040
79,10_12060
80,10_12084
81,10_121
82,10_12110
83,10_12133
84,10_12169
85,10_12183
86,10_12201
87,10_12206
88,10_12231
89,10_1225
90,10_12255
91,10_12315
92,10_12335
93,10_12337
94,10_12372
95,10_12398
96,10_12418
97,10_12421
98,10_12484
99,10_12512
100,10_1252
101,10_12546
102,10_12590
103,10_12637
104,10_12640
105,10_12658
106,10_12661
107,10_12669
108,10_12692
109,10_12726
110,10_12745
111,10_12752
112,10_12758
113,10_12766
114,10_12774
115,10_12785
116,10_12801
117,10_12806
118,10_12842
119,10_12871
120,10_12888
121,10_1292
122,10_12926
123,10_12970
124,10_13000
125,10_1302
126,10_13079
127,10_13086
128,10_13142
129,10_13154
130,10_13179
131,10_13235
132,10_13250
133,10_13251
134,10_13256
135,10_13266
136,10_13273
137,10_13300
138,10_13309
139,10_13337
140,10_13339
141,10_13374
142,10_13392
143,10_13400
144,10_13407
145,10_13427
146,10_1343
147,10_1371
148,10_1407
149,10_143
150,10_1440
151,10_1459
152,10_1487
153,10_1501
154,10_1515
155,10_1534
156,10_1584
157,10_1636
158,10_1753
159,10_1758
160,10_1770
161,10_1809
162,10_1816
163,10_1834
164,10_1869
165,10_1871
166,10_1880
167,10_1883
168,10_1908
169,10_1918
170,10_1922
171,10_1928
172,10_1969
173,10_198
174,10_2000
175,10_2056
176,10_2061
177,10_2065
178,10_2094
179,10_2098
180,10_2152
181,10_2162
182,10_2172
183,10_2179
184,10_2197
185,10_2202
186,10_2206
187,10_2278
188,10_2311
189,10_2351
190,10_2363
191,10_237
192,10_2386
193,10_2405
194,10_2406
195,10_2416
196,10_2437
197,10_2465
198,10_2475
199,10_2494
200,10_2501
201,10_2513
202,10_2531
203,10_2551
204,10_2559
205,10_259
206,10_2613
207,10_2619
208,10_2622
209,10_2640
210,10_2679
211,10_268
212,10_2688
213,10_271
214,10_2721
215,10_2724
216,10_2773
217,10_2807
218,10_2836
219,10_2874
220,10_29
221,10_2907
222,10_293
223,10_2967
224,10_2972
225,10_3
226,10_3019
227,10_3057
228,10_3121
229,10_3129
230,10_3163
231,10_3169
232,10_3197
233,10_3199
234,10_3214
235,10_3232
236,10_3247
237,10_3249
238,10_3277
239,10_3281
240,10_3323
241,10_3331
242,10_3350
243,10_3392
244,10_3393
245,10_3422
246,10_3426
247,10_3441
248,10_3534
249,10_3542
250,10_3579
251,10_3597
252,10_3615
253,10_3644
254,10_3668
255,10_3704
256,10_3707
257,10_3723
258,10_3776
259,10_3784
260,10_383
261,10_3842
262,10_3873
263,10_3891
264,10_3938
265,10_3950
266,10_4014
267,10_4025
268,10_4045
269,10_4077
270,10_4091
271,10_4117
272,10_4122
273,10_4126
274,10_414
275,10_4143
276,10_4144
277,10_4158
278,10_4166
279,10_4189
280,10_420
281,10_4217
282,10_4256
283,10_4305
