,0
0,-0.03752947630768867
1,-0.029257913294843278
2,-0.026856430202903143
3,-0.025223139225111667
4,-0.023145177661335337
5,-0.02587580719409398
6,-0.025371188595705876
7,-0.022654803530462616
8,-0.024136525403880775
9,-0.024870369021216032
10,-0.023060296647784275
11,-0.023067402839160023
12,-0.022056926621142954
13,-0.022815421716036583
14,-0.02414341530166119
15,-0.02097501263845198
16,-0.023104408038794617
17,-0.021994824780284562
18,-0.022603495850610132
19,-0.02260137903186862
20,-0.02410558644958045
21,-0.0247892511326967
22,-0.02472192625656456
23,-0.024762168793995287
24,-0.0246969307801259
25,-0.02197186720879937
26,-0.022730481977895414
27,-0.023022628140893543
28,-0.02197897396077715
29,-0.022737588729873196
30,-0.022014176566041224
31,-0.022728354119652443
32,-0.02268347429917629
33,-0.02277936417242321
34,-0.022620067042323787
35,-0.02149943317802022
36,-0.020205210721749727
37,-0.020913905027304457
38,-0.020911435960812037
39,-0.02305170582589193
40,-0.023051500148312754
41,-0.021911752310841692
42,-0.02193480722581879
43,-0.021939802038457825
44,-0.022583998475874806
45,-0.024681050905475954
46,-0.02461581289160657
47,-0.02461372602934381
48,-0.024548488015474428
49,-0.021934195730268776
50,-0.02192911040865897
51,-0.02269281049936482
52,-0.022643393941674514
53,-0.022598507039569886
54,-0.022694418745177657
55,-0.022535096481419336
56,-0.02193621716063675
57,-0.022650501254342786
58,-0.022605614352238162
59,-0.02270152549715544
60,-0.022542203233397118
61,-0.022692293731711263
62,-0.0225329840357737
63,-0.022647413911235113
64,-0.02248810421529755
65,-0.021436699071892835
66,-0.021436459168679107
67,-0.020108314653224706
68,-0.020134785311113935
69,-0.02014061128137839
70,-0.02089116320548238
71,-0.021851728325124904
72,-0.02185672313776394
73,-0.021882736734153835
74,-0.02191945571738509
75,-0.021891438930128376
76,-0.02260571949103516
77,-0.02256083258893053
78,-0.02265674726664706
79,-0.022497425002888736
80,-0.02260732786373129
81,-0.022447993030169124
82,-0.02256244096162667
83,-0.022403106128064502
84,-0.022614435176399567
85,-0.022455100342837396
86,-0.022569548274294943
87,-0.022410213440732775
88,-0.020037881735339474
89,-0.020043707705603927
90,-0.02007447076576241
91,-0.020116879247741252
92,-0.021822710502127786
93,-0.0218363768166912
94,-0.021827705314766823
95,-0.021854473134890338
96,-0.022569653413091938
97,-0.02241031857952977
98,-0.022524766510987313
99,-0.022365431677425142
100,-0.02000403522574287
101,-0.02001997567196679
102,-0.020009861196007325
103,-0.020041503987847094
104,-0.02180735899369408
105,-0.02179444471477113
106,-0.021799439527410168
107,-0.019986129162370185
108,-0.019971065893649366
109,-0.01997689186391382
110,-0.02177909320633743
111,-0.019953159830276682
112,-0.033685378480712985
113,-0.03030794429673745
114,-0.027405219795762027
115,-0.039755251041997945
116,-0.034751687306655406
117,-0.02671072152735953
118,-0.024934037471423882
119,-0.030451391207421016
120,-0.027993051520676115
121,-0.02798075875515947
122,-0.02560843780076932
123,-0.02942251361551289
124,-0.026790411425744416
125,-0.02603787483401519
126,-0.024270466893104917
127,-0.024849384461927606
128,-0.031046676604266882
129,-0.031028464522632623
130,-0.02780227261703806
131,-0.026146618590716344
132,-0.026134276456663486
133,-0.02452872229119607
134,-0.02532088877679992
135,-0.028423364488092986
136,-0.025807352245118476
137,-0.026665000624132705
138,-0.02607024620110911
139,-0.025988409877357874
140,-0.02418581388360864
141,-0.024307114139060094
142,-0.0242210704415427
143,-0.02481655076701719
144,-0.02832378222778964
145,-0.028305461740907558
146,-0.026199622783895704
147,-0.02737545611658142
148,-0.025037452391697083
149,-0.02585122628124225
150,-0.025025110257644218
151,-0.025838884147189392
152,-0.02451456044203692
153,-0.025145458747276923
154,-0.02511411687385912
155,-0.02847132167838936
156,-0.028349300859615286
157,-0.025681941443506766
158,-0.02586164400059708
159,-0.025733390195407935
160,-0.026616358525959324
161,-0.02605486381025543
162,-0.02422246112956382
163,-0.02413641087843417
164,-0.024152980188698225
165,-0.024291889393598737
166,-0.024791923118082333
167,-0.026677351820199386
168,-0.02788530611761202
169,-0.026659031333317304
170,-0.02786698563072994
171,-0.02617860198259141
172,-0.027115060757757405
173,-0.02706853919929312
174,-0.02502290425909764
175,-0.025671011162245985
176,-0.025638814397171538
177,-0.02501056212504478
178,-0.025658669028193127
179,-0.02562647226311868
180,-0.028447750339992646
181,-0.025736233198985374
182,-0.02560796967052117
183,-0.02563329934533338
184,-0.025838306283002342
185,-0.026579873429763562
186,-0.0241896274346534
187,-0.024207229830490205
188,-0.024103574641625866
189,-0.024128352539763368
190,-0.02665575678069444
191,-0.02761779737808741
192,-0.027570004961503244
193,-0.026637436293812357
194,-0.02759947689120533
195,-0.02755168447462116
196,-0.02568759110081199
197,-0.02571288575811558
198,-0.02555932380105781
199,-0.025596814249137626
200,-0.024174393593681908
201,-0.024164999785718542
202,-0.02407894508608352
203,-0.025664239888652216
204,-0.02565110600461623
205,-0.02552283587612145
206,-0.02414976403813956
207,-0.025627751963715865
