,0
0,-0.03276452501210538
1,-0.028024431204338077
2,-0.027910814871557974
3,-0.027653566905296693
4,-0.02759913256908585
5,-0.027863632561032334
6,-0.02754241941756088
7,-0.027489474843572313
8,-0.027641092453481914
9,-0.027582588355302487
10,-0.02749523710703524
11,-0.027442292533046676
12,-0.027526785883049437
13,-0.027472942817333625
14,-0.027479600178112972
15,-0.02742576050680799
16,-0.03349349540867003
17,-0.034933546611296815
18,-0.029523239802031538
19,-0.02941640102204535
20,-0.03050228167923104
21,-0.030383041969425026
22,-0.029152836980957143
23,-0.02909518660971557
24,-0.02937441510607876
25,-0.029047306302959017
26,-0.028992928940178856
27,-0.030088709562858775
28,-0.030024367630669516
29,-0.030336006577503436
30,-0.029971105899016172
31,-0.029910416878056168
32,-0.029139446751043654
33,-0.029077541371260965
34,-0.029005293831505047
35,-0.028950912556402933
36,-0.029029372919958895
37,-0.028974995557178727
38,-0.030073236625621908
39,-0.03000467428418
40,-0.029924040869273843
41,-0.029863347481883094
42,-0.029951090962632106
43,-0.0298904019416721
44,-0.028987359158240657
45,-0.02893297788313854
46,-0.029904024492862696
47,-0.02984333110547194
