,0
0,-0.07446813204807118
1,-0.057298657436601313
2,-0.05537977203612767
3,-0.048026941522749625
4,-0.044017488866255165
5,-0.06504330710154883
6,-0.04983822993524804
7,-0.04964792750950011
8,-0.04531774013824932
9,-0.04327377175175511
10,-0.0413010249670335
11,-0.039257730490327124
12,-0.04396797978783523
13,-0.05817263355167514
14,-0.0579421189358711
15,-0.0650295444569072
16,-0.04595520211043923
17,-0.04529582759396562
18,-0.043226024110222624
19,-0.043243153139304595
20,-0.041251515888613574
21,-0.04127779487570924
22,-0.0392082214119072
23,-0.039226680553912645
24,-0.03920999859150533
25,-0.04394739805215515
26,-0.05815780311563891
27,-0.0534690956767677
28,-0.05792728849983486
29,-0.06501638242133019
30,-0.04591947174337313
31,-0.045285216498837905
32,-0.04319540024789397
33,-0.04321572282775661
34,-0.04323363718231637
35,-0.04122826946843759
36,-0.04123093415293349
37,-0.04126718728028308
38,-0.03917716603373866
39,-0.03916048951308539
40,-0.03918763967622711
41,-0.039178943408674186
42,-0.039217167734742736
43,-0.03919970070543973
44,-0.043924750319577405
45,-0.05345426524073146
46,-0.05814361988764642
47,-0.0534258152414059
48,-0.05791310527184239
49,-0.04590250175871986
50,-0.04318509783279657
51,-0.04318588429090576
52,-0.04319652368479817
53,-0.04120768094458611
54,-0.04121766187301144
55,-0.041208286420355754
56,-0.03912942888850019
57,-0.03915658203583219
58,-0.03916765321456875
59,-0.03913990777740531
60,-0.0391501916270198
61,-0.03916499194364938
62,-0.03916943058950427
63,-0.03916864439072398
64,-0.0391805078925647
65,-0.04389693603226385
66,-0.053440082012738976
67,-0.05341098480536966
68,-0.053405259384184556
69,-0.04588981878397436
70,-0.04317558187580836
71,-0.04316589657888234
72,-0.04119707334915995
73,-0.04118502574243957
74,-0.04118047213304219
75,-0.03910884489059373
76,-0.039119916069330275
77,-0.039119129870549996
78,-0.03914706921666228
79,-0.03913393181394552
80,-0.03912960989133972
81,-0.039117260044827566
82,-0.039130998814144766
83,-0.039137177656335814
84,-0.039159131571554075
85,-0.039149449468285004
86,-0.053396801577377175
87,-0.05339042894814832
88,-0.053389896411068366
89,-0.04315638062189412
90,-0.04117441814701341
91,-0.0411572022815484
92,-0.03909933207142381
93,-0.039098545872643525
94,-0.03908619466870705
95,-0.03910961705138008
96,-0.03909993494811101
97,-0.03912441899477561
98,-0.03910611446944496
99,-0.03910696215876197
100,-0.03911041707846468
101,-0.039089445757514
102,-0.03913993664911509
103,-0.05337624572015584
104,-0.05337506597503213
105,-0.041146594686122244
106,-0.03908903305347361
107,-0.039076681849537144
108,-0.039075895650756864
109,-0.039079350950204546
110,-0.0390583773242065
111,-0.039090422128941094
112,-0.03909660165027505
113,-0.039087769345886945
114,-0.039079147871448415
115,-0.053360882747039644
116,-0.03906638283158694
117,-0.03906983813103463
118,-0.03904886450503659
119,-0.03905670072831788
120,-0.039048078306256305
121,-0.03905995505857338
122,-0.039047187909147955
123,-0.03903856548708639
124,-0.039028883383817325
125,-0.0390193705646474
126,-0.06275636928123163
127,-0.07986643280654086
128,-0.07984866478338525
129,-0.07981046801068922
