,0
0,-0.007036701740399961
1,-0.006321068588713562
2,-0.005437693083413419
3,-0.006137080609831651
4,-0.006036415565945153
5,-0.005210071330944094
6,-0.005128339086649548
7,-0.00588675808010106
8,-0.005826082815021983
9,-0.006220461926674779
10,-0.006465072663690499
11,-0.005475150480339103
12,-0.0047812068347229284
13,-0.0055586690892547065
14,-0.004719039836511751
15,-0.005256750569270671
16,-0.005178033231138022
17,-0.004564378816557376
18,-0.005292721521645182
19,-0.005197476791484392
20,-0.004456458260514277
