,0
0,-0.04672610482627756
1,-0.04027250756820802
2,-0.03558310047053127
3,-0.034339112138186696
4,-0.03681041415873745
5,-0.03344523524400079
6,-0.03328087822063685
7,-0.03539734003830887
8,-0.0322232880542035
9,-0.032089760605934575
10,-0.033600755700349344
11,-0.03469467920866063
12,-0.03311312142515054
13,-0.0350419794110372
14,-0.0333546350656712
15,-0.03293751289412051
16,-0.03321641310258728
17,-0.03319077430623544
18,-0.03461608983522759
19,-0.03319469441724055
20,-0.033465673683591615
21,-0.03214158395775887
22,-0.03203840299313987
23,-0.03201585631918683
24,-0.03327443534788097
25,-0.032007833210684476
26,-0.03260429982396783
27,-0.03253351723653726
28,-0.03398685190875132
29,-0.03393281608426685
30,-0.03473445648768367
31,-0.03301631896486086
32,-0.03332797439126604
33,-0.032868634640842005
34,-0.0328412406708578
35,-0.03429214912597171
36,-0.03284542914373832
37,-0.034549853002115806
38,-0.03313022929919099
39,-0.03452350956668088
40,-0.03310459050283914
41,-0.03316375284983313
42,-0.03211595730027365
43,-0.03322180244421552
44,-0.031956475597889764
45,-0.03319869590063668
46,-0.03193392892393673
47,-0.031984572085177874
48,-0.032583670163549516
49,-0.032501256413520946
50,-0.032512887576118935
51,-0.033967613447097214
52,-0.033913577622612746
53,-0.03298783316137808
54,-0.03422137772139374
55,-0.03277655089045982
56,-0.03419323081521553
57,-0.032749156920475614
58,-0.03281236938706365
59,-0.03309928773178356
60,-0.03307364893543172
61,-0.03193321447238317
62,-0.03191066779843013
63,-0.03248062675310263
64,-0.032743491133785156
65,-0.032716097163800945
66,-0.0416619767814417
67,-0.07267052716464471
68,-0.034507009613525055
69,-0.04648399975437022
70,-0.0887012937329529
71,-0.03331653265193281
72,-0.07168615662532513
73,-0.03821124678165754
74,-0.03359055136420516
75,-0.03350906116423825
76,-0.035006564368425315
77,-0.03683478738054113
78,-0.08746188698121873
79,-0.032402888295015975
80,-0.032319378021297515
81,-0.07343288749464075
82,-0.03715161470669502
83,-0.03705739368817713
84,-0.03865602506699849
85,-0.03401793626775661
86,-0.033566317395025094
87,-0.033930028824426604
88,-0.033477427632030037
89,-0.03348482719505818
90,-0.03578019936747918
91,-0.03568363576833111
92,-0.08997632999920722
93,-0.03237548582409059
94,-0.03228387115887906
95,-0.03229260312218245
96,-0.037512948394978506
97,-0.03712359478209299
98,-0.03741130759830332
99,-0.03702081820271769
100,-0.037029373763575096
101,-0.03399179390618156
102,-0.03389590419421278
103,-0.03390388646285156
104,-0.03345319366284997
105,-0.03574851367061478
106,-0.03564257889859627
107,-0.03565267573778333
108,-0.032257096259763994
109,-0.03748272193909714
110,-0.03737185184268364
111,-0.037381081142421946
112,-0.036992798278115656
113,-0.033869761832637735
114,-0.03561161886804847
115,-0.03734162538680227
