,0
0,-0.03700337669238964
1,-0.03000765311743692
2,-0.026767718544357916
3,-0.028074808863714527
4,-0.02738869580442512
5,-0.026774392117734018
6,-0.026776507729823592
7,-0.025666907482472478
8,-0.0242681080968367
9,-0.02768000691858727
10,-0.027252326747153624
11,-0.026758887581738125
12,-0.02566962408868075
13,-0.02426579658928868
14,-0.025671739700770323
15,-0.024267912201378253
16,-0.023801346462561195
17,-0.023123031888571538
18,-0.0240252161852153
19,-0.023880780073962743
20,-0.023465653986027436
21,-0.02379735713715143
22,-0.02311660429869327
23,-0.02401880207160052
24,-0.02387707628001539
25,-0.02346045798296506
26,-0.023799472749241008
27,-0.023118719910782844
28,-0.024020993984453985
29,-0.023879191892104967
30,-0.023462573595054634
31,-0.02344815200983544
32,-0.022996776726672438
33,-0.022512152459251165
34,-0.023623918954958998
35,-0.023193821106475207
36,-0.023442893094301014
37,-0.022989895300938316
38,-0.02250352900676848
39,-0.02361606234133705
40,-0.023184418466360313
41,-0.02344500870639059
42,-0.022992010913027893
43,-0.022505644618858053
44,-0.02361825425419051
45,-0.02318661037921377
46,-0.03502990825758448
47,-0.03844445245322066
48,-0.030106567697487204
49,-0.027035749140785558
50,-0.03287599646925717
51,-0.02940280225102223
52,-0.029427593961614592
53,-0.02893679692529631
54,-0.026269756598731632
55,-0.026122559193643608
56,-0.0270043156252201
57,-0.03210805541047346
58,-0.03155294823061506
59,-0.02853644013318667
60,-0.028369955149834203
61,-0.02936766616676372
62,-0.028853298717707237
63,-0.026238203788267862
64,-0.0255945692912314
65,-0.02511647299162269
66,-0.026090983458805894
67,-0.026002594338998798
68,-0.02586183021054015
69,-0.0258624332308667
70,-0.03145850908141867
71,-0.02850115143978287
72,-0.027772781646260555
73,-0.027232039406724255
74,-0.02833463713020469
75,-0.028190543608599128
76,-0.02807506231265731
77,-0.02807574434797558
78,-0.02556291132778406
79,-0.02508474056994461
80,-0.025013697905745282
81,-0.025969673994030783
82,-0.02583021387003617
83,-0.025830816984276497
84,-0.02573216646593307
85,-0.02573279191808796
86,-0.027737358434891817
87,-0.027196520943948164
88,-0.027115797490291586
89,-0.02815369428928082
90,-0.028039692347838936
91,-0.028040374503297306
92,-0.027884681015991147
93,-0.02788538842242629
94,-0.024981949477980013
95,-0.025699204004803543
96,-0.02569982955436572
97,-0.027080258551574605
98,-0.02784777781916841
99,-0.02784848535021276
