,0
0,-0.04346941349682224
1,-0.02989370909032823
2,-0.026740091579397468
3,-0.026616335176178663
4,-0.025104836321282423
5,-0.02967297003329924
6,-0.02374236588712453
7,-0.025331684356259532
8,-0.023885908901992825
9,-0.025094427154690326
10,-0.02623084714992796
11,-0.0296269415263842
12,-0.022052852469892116
13,-0.022325324737082798
14,-0.02525160408106711
15,-0.023871359664742086
16,-0.023794698024088286
17,-0.02618481864301293
18,-0.02429087218483733
19,-0.024603737043819796
20,-0.02126311333515926
21,-0.020838936580951293
22,-0.023779846012139116
23,-0.024244843677922297
24,-0.024557708536904765
25,-0.023384058344409965
26,-0.022896999599836734
27,-0.020910639636463127
28,-0.023338029837494934
29,-0.022850971092921696
30,-0.022979332259166135
31,-0.022933303752251104
32,-0.03144645452264424
33,-0.03848035343443006
34,-0.02752459377480746
35,-0.03319282340618975
36,-0.02517757079406449
37,-0.03016460806790738
38,-0.023901375378568002
39,-0.02851801382338544
40,-0.023673260268608592
41,-0.02822369132184164
