,0
0,-0.03507223456698784
1,-0.03317719689113375
2,-0.028939830436227963
3,-0.02928459376399259
4,-0.028374688076641685
5,-0.03069220320583462
6,-0.0287773399246319
7,-0.02927076095801765
8,-0.02989354362403206
9,-0.02823383007742249
10,-0.028338484336595852
11,-0.029257501809327794
12,-0.02985737984510462
13,-0.028681774652138007
14,-0.028197537362722593
15,-0.028710722319851157
16,-0.028645440707342235
17,-0.03718403183291189
18,-0.02907336533422748
19,-0.03202701411125779
20,-0.04532525404455572
21,-0.03510260790469118
22,-0.02794854111480072
23,-0.027407716217595416
24,-0.038821007778398975
25,-0.03105401094928045
26,-0.03368654710965474
27,-0.03300569322983489
28,-0.027076616517510643
29,-0.02680635362471448
30,-0.030180736165054966
31,-0.03759607715606159
32,-0.03266888877504928
33,-0.03258886605236061
34,-0.032248627390859506
35,-0.03679361130324819
36,-0.027657146028302625
37,-0.027384383401643685
38,-0.02819587059590689
39,-0.03983437393802326
40,-0.03136572873494605
41,-0.03338579823961838
42,-0.033041588306900446
43,-0.03409086509088546
44,-0.027162056901237016
45,-0.026891069664980567
46,-0.02750124912184528
47,-0.03804825556978579
48,-0.0327151148180178
49,-0.03237372736690137
50,-0.03314950982071978
