mut_id,mut_label
0,10_10003
1,10_10022
2,10_10032
3,10_10046
4,10_10074
5,10_10078
6,10_10091
7,10_10099
8,10_10108
9,10_10151
10,10_10185
11,10_10194
12,10_10200
13,10_10213
14,10_10300
15,10_10358
16,10_10364
17,10_10367
18,10_10385
19,10_10430
20,10_10491
21,10_10496
22,10_105
23,10_10503
24,10_10546
25,10_10560
26,10_10596
27,10_1060
28,10_10619
29,10_10634
30,10_10649
31,10_10691
32,10_10707
33,10_10787
34,10_10799
35,10_10809
36,10_10874
37,10_10877
38,10_10893
39,10_10925
40,10_10957
41,10_11000
42,10_11020
43,10_11023
44,10_11053
45,10_11054
46,10_11083
47,10_11092
48,10_11096
49,10_11129
50,10_11145
51,10_11162
52,10_11186
53,10_11256
54,10_11264
55,10_11275
56,10_11293
57,10_11300
58,10_1132
59,10_11345
60,10_11375
61,10_11398
62,10_11429
63,10_11456
64,10_11520
65,10_11523
66,10_1154
67,10_11572
68,10_11591
69,10_11627
70,10_11657
71,10_1169
72,10_11725
73,10_11768
74,10_11785
75,10_11825
76,10_11926
77,10_11934
78,10_11935
79,10_11948
80,10_11975
81,10_1200
82,10_12014
83,10_12058
84,10_12060
85,10_12068
86,10_12086
87,10_12093
88,10_121
89,10_12123
90,10_1222
91,10_1223
92,10_1226
93,10_12260
94,10_12280
95,10_12310
96,10_12319
97,10_12329
98,10_1246
99,10_12461
100,10_12478
101,10_12495
102,10_1251
103,10_12515
104,10_12540
105,10_12593
106,10_12600
107,10_12641
108,10_12698
109,10_12703
110,10_12705
111,10_12713
112,10_12715
113,10_12724
114,10_12727
115,10_1276
116,10_12779
117,10_12820
118,10_12821
119,10_1287
120,10_12891
121,10_12908
122,10_12939
123,10_12987
124,10_13029
125,10_1303
126,10_13050
127,10_13055
128,10_13061
129,10_1307
130,10_13083
131,10_13095
132,10_1312
133,10_13143
134,10_13149
135,10_13197
136,10_13225
137,10_13247
138,10_1326
139,10_13318
140,10_13332
141,10_13409
142,10_1344
143,10_13456
144,10_13467
145,10_13469
146,10_13517
147,10_13541
148,10_13547
149,10_1358
150,10_1360
151,10_13630
152,10_13656
153,10_1367
154,10_1376
155,10_1397
156,10_1468
157,10_1470
158,10_150
159,10_1528
160,10_1544
161,10_1564
162,10_1583
163,10_1598
164,10_1656
165,10_1677
166,10_1684
167,10_1705
168,10_1721
169,10_1730
170,10_1734
171,10_1748
172,10_1754
173,10_1761
174,10_1825
175,10_1891
176,10_1923
177,10_196
178,10_1977
179,10_1993
180,10_1995
181,10_2033
182,10_2044
183,10_2087
184,10_2165
185,10_2171
186,10_2186
187,10_224
188,10_225
189,10_2260
190,10_2267
191,10_227
192,10_23
193,10_2313
194,10_2379
195,10_2439
196,10_2455
197,10_2457
198,10_250
199,10_2505
200,10_2528
201,10_2565
202,10_2610
203,10_2611
204,10_2618
205,10_2633
206,10_2635
207,10_2639
208,10_2645
209,10_2657
210,10_2690
211,10_2700
212,10_2741
213,10_2758
214,10_2769
215,10_2778
216,10_2819
217,10_2822
218,10_283
219,10_2868
220,10_2871
221,10_2882
222,10_2938
223,10_2972
224,10_3019
225,10_3037
226,10_3048
227,10_3069
228,10_3076
229,10_3085
230,10_3095
231,10_3146
232,10_3149
233,10_3157
234,10_3190
235,10_3196
236,10_3209
237,10_3226
238,10_3246
239,10_3252
240,10_3261
241,10_3311
242,10_3318
243,10_332
244,10_3346
245,10_3378
246,10_3440
247,10_3467
248,10_3468
249,10_350
250,10_351
251,10_3541
252,10_3558
253,10_3592
254,10_3602
255,10_3612
256,10_3619
257,10_3635
258,10_3649
259,10_3660
260,10_3708
261,10_3738
262,10_3771
263,10_3799
264,10_3847
265,10_3884
266,10_3888
267,10_3978
268,10_4018
269,10_4035
270,10_4067
271,10_4104
272,10_4126
273,10_415
274,10_4194
275,10_4204
276,10_4206
277,10_4236
278,10_4237
279,10_4248
280,10_4255
281,10_4258
282,10_4294
283,10_4296
284,10_4304
285,10_4315
286,10_4321
287,10_4347
288,10_4382
289,10_4394
290,10_4397
291,10_4398
292,10_4481
293,10_4526
294,10_4540
295,10_4552
296,10_456
297,10_4593
298,10_4598
299,10_4599
300,10_4600
301,10_4612
302,10_4648
303,10_4682
304,10_4705
305,10_4709
306,10_4735
307,10_4772
308,10_4786
309,10_4829
310,10_4873
311,10_4899
312,10_4934
313,10_4936
314,10_4942
315,10_4948
316,10_4999
317,10_50
318,10_5056
319,10_5096
320,10_5164
321,10_5173
322,10_520
323,10_5208
324,10_5224
325,10_5251
326,10_5268
327,10_5271
328,10_5314
329,10_5321
330,10_5342
331,10_5355
332,10_5406
333,10_5407
334,10_5432
335,10_5457
336,10_5532
337,10_5577
338,10_5650
339,10_5654
340,10_5692
341,10_5706
342,10_5714
343,10_5717
344,10_5743
345,10_5784
346,10_5808
347,10_582
348,10_5839
349,10_5884
350,10_5920
351,10_5945
352,10_5949
353,10_5988
354,10_6020
355,10_6023
356,10_6026
357,10_6034
358,10_6049
359,10_6056
360,10_6171
361,10_6181
362,10_6185
363,10_6193
364,10_621
365,10_6234
366,10_628
367,10_6286
368,10_6291
369,10_6298
370,10_6371
371,10_6385
372,10_6386
373,10_6392
374,10_640
375,10_6403
376,10_6406
377,10_6411
378,10_6418
379,10_6486
380,10_6494
381,10_6539
382,10_6543
383,10_6558
384,10_6573
385,10_6647
386,10_6694
387,10_6717
388,10_6728
389,10_6762
390,10_6770
391,10_6819
392,10_6837
393,10_6869
394,10_6874
395,10_6876
396,10_6901
397,10_6949
398,10_6965
399,10_6973
400,10_7021
401,10_7052
402,10_706
403,10_7082
404,10_7092
405,10_7114
406,10_7134
407,10_7161
408,10_717
409,10_718
410,10_7219
411,10_7221
412,10_7231
413,10_7240
414,10_7247
415,10_7253
416,10_7280
417,10_7288
418,10_7297
419,10_7328
420,10_7341
421,10_7375
422,10_7376
423,10_7383
424,10_7400
425,10_7442
426,10_7468
427,10_7469
428,10_7514
429,10_7518
430,10_7525
431,10_7544
432,10_7600
433,10_7605
434,10_7630
435,10_7657
436,10_7661
437,10_7678
438,10_7731
439,10_7735
440,10_7741
441,10_7797
442,10_7800
443,10_7801
444,10_7814
445,10_7831
446,10_7837
447,10_7853
448,10_7881
449,10_7890
450,10_7896
451,10_7919
452,10_7970
453,10_7980
454,10_7991
455,10_7993
456,10_7997
457,10_7998
458,10_801
459,10_8012
460,10_8032
461,10_8108
462,10_8131
463,10_8134
464,10_8146
465,10_8153
466,10_8168
467,10_818
468,10_8189
469,10_8227
470,10_8228
471,10_8231
472,10_826
473,10_8266
474,10_8282
475,10_8330
476,10_8392
477,10_8411
478,10_8491
479,10_8537
480,10_8543
481,10_855
482,10_8574
483,10_8577
484,10_8638
485,10_8657
486,10_8678
487,10_8689
488,10_8705
489,10_8726
490,10_8740
491,10_8748
492,10_8765
493,10_8781
494,10_8784
495,10_8795
496,10_882
497,10_8822
498,10_8834
499,10_8865
500,10_8882
501,10_8888
502,10_8954
503,10_897
504,10_8980
505,10_9026
506,10_9062
507,10_9075
508,10_9109
509,10_9130
510,10_9163
511,10_9177
512,10_9196
513,10_9201
514,10_9216
515,10_9289
516,10_9304
517,10_9319
518,10_9333
519,10_9348
520,10_9406
521,10_9428
522,10_9429
523,10_9441
524,10_9456
525,10_9472
526,10_9495
527,10_9497
528,10_9561
529,10_9580
530,10_9584
531,10_9600
532,10_9604
533,10_9628
534,10_9636
535,10_9656
536,10_9679
537,10_9698
538,10_976
539,10_977
540,10_9784
541,10_979
542,10_9826
543,10_9846
544,10_9847
545,10_9941
546,10_9948
547,10_9969
548,10_9995
549,11_10045
550,11_10047
551,11_10048
552,11_10066
553,11_10069
554,11_10076
555,11_10084
556,11_10087
557,11_10105
558,11_10137
559,11_10141
560,11_10147
561,11_10150
562,11_10177
563,11_10179
564,11_10186
565,11_10187
566,11_10220
567,11_10231
568,11_10232
569,11_10254
570,11_10255
571,11_10272
572,11_10278
573,11_10281
574,11_10306
575,11_10308
576,11_10409
577,11_10427
578,11_10429
579,11_10444
580,11_10450
581,11_10459
582,11_10489
583,11_10513
584,11_10517
585,11_10522
586,11_10533
587,11_10569
588,11_10572
589,11_10589
590,11_10591
591,11_10600
592,11_10606
593,11_10636
594,11_10674
595,11_10703
596,11_10731
597,11_10732
598,11_10736
599,11_10796
600,11_1082
601,11_10822
602,11_10850
603,11_10860
604,11_10868
605,11_10884
606,11_10909
607,11_10941
608,11_10943
609,11_1100
610,11_11046
611,11_11055
612,11_11130
613,11_11132
614,11_11136
615,11_1122
616,11_11235
617,11_11266
618,11_11312
619,11_11368
620,11_1137
621,11_11374
622,11_11376
623,11_1138
624,11_11389
625,11_11396
626,11_11402
627,11_11420
628,11_11442
629,11_11454
630,11_11468
631,11_11514
632,11_11522
633,11_11525
634,11_11533
635,11_11557
636,11_11586
637,11_11633
638,11_11649
639,11_11676
640,11_11683
641,11_11696
642,11_117
643,11_11730
644,11_11732
645,11_11735
646,11_11736
647,11_11738
648,11_11756
649,11_11812
650,11_1185
651,11_11894
652,11_11896
653,11_11902
654,11_11907
655,11_11917
656,11_11936
657,11_11964
658,11_11988
659,11_11992
660,11_12029
661,11_1203
662,11_12045
663,11_12049
664,11_12054
665,11_12084
666,11_12111
667,11_12115
668,11_12117
669,11_12122
670,11_12127
671,11_12140
672,11_12162
673,11_12167
674,11_12176
675,11_12212
676,11_12283
677,11_12296
678,11_12328
679,11_12330
680,11_12339
681,11_1235
682,11_12368
683,11_12369
684,11_12395
685,11_12411
686,11_1242
687,11_12420
688,11_12428
689,11_12460
690,11_12535
691,11_1255
692,11_12585
693,11_12597
694,11_12621
695,11_12623
696,11_12637
697,11_12701
698,11_12706
699,11_12719
700,11_12739
701,11_12778
702,11_12788
703,11_12793
704,11_12794
705,11_12809
706,11_12875
707,11_12879
708,11_129
709,11_12934
710,11_12969
711,11_12982
712,11_12983
713,11_12988
714,11_13057
715,11_13059
716,11_13071
717,11_131
718,11_13108
719,11_13116
720,11_13140
721,11_13148
722,11_13155
723,11_13185
724,11_13285
725,11_13286
726,11_13287
727,11_133
728,11_13316
729,11_13317
730,11_13382
731,11_13387
732,11_13388
733,11_13396
734,11_13405
735,11_13437
736,11_13446
737,11_13472
738,11_13520
739,11_13559
740,11_13572
741,11_13604
742,11_13642
743,11_1375
744,11_1378
745,11_1389
746,11_1409
747,11_1508
748,11_1524
749,11_1545
750,11_1590
751,11_1601
752,11_1635
753,11_1646
754,11_1760
755,11_1777
756,11_1799
757,11_1931
758,11_1957
759,11_1968
760,11_1980
761,11_1981
762,11_1990
763,11_2010
764,11_2014
765,11_2040
766,11_2114
767,11_2145
768,11_2153
769,11_2180
770,11_2212
771,11_2218
772,11_2262
773,11_2300
774,11_2366
775,11_2372
776,11_2381
777,11_2383
778,11_2426
779,11_2452
780,11_2477
781,11_2500
782,11_2519
783,11_2541
784,11_2550
785,11_2558
786,11_256
787,11_2591
788,11_2593
789,11_2609
790,11_2651
791,11_2652
792,11_2678
793,11_2711
794,11_2757
795,11_2799
796,11_2800
797,11_2815
798,11_2858
799,11_2949
800,11_3007
801,11_3013
802,11_3049
803,11_3119
804,11_3122
805,11_314
806,11_3166
807,11_3175
808,11_3179
809,11_3210
810,11_3263
811,11_3290
812,11_3306
813,11_3307
814,11_3320
815,11_3352
816,11_3357
817,11_3386
818,11_3394
819,11_3415
820,11_3419
821,11_3441
822,11_3448
823,11_3491
824,11_3501
825,11_3508
826,11_3523
827,11_3574
828,11_358
829,11_3588
830,11_3627
831,11_363
832,11_3634
833,11_3689
834,11_3697
835,11_3769
836,11_3778
837,11_3786
838,11_3788
839,11_3806
840,11_3817
841,11_3843
842,11_3864
843,11_388
844,11_3896
845,11_3898
846,11_39
847,11_3955
848,11_3988
849,11_3995
850,11_3996
851,11_4008
852,11_4012
853,11_4017
854,11_4036
855,11_4042
856,11_4050
857,11_4107
858,11_4121
859,11_4137
860,11_4144
861,11_4168
862,11_4187
863,11_4228
864,11_4279
865,11_4298
866,11_4343
867,11_4392
868,11_4418
869,11_4419
870,11_4476
871,11_4497
872,11_4503
873,11_453
874,11_4572
875,11_4582
876,11_4595
877,11_4597
878,11_4611
879,11_4618
880,11_4625
881,11_4637
882,11_4641
883,11_4647
884,11_4674
885,11_4717
886,11_4728
887,11_4748
888,11_4753
889,11_4803
890,11_4806
891,11_4832
892,11_485
893,11_488
894,11_4881
895,11_4898
896,11_492
897,11_4954
898,11_5046
899,11_5047
900,11_5049
901,11_5065
902,11_5079
903,11_5089
904,11_51
905,11_5103
906,11_5105
907,11_5112
908,11_5116
909,11_5154
910,11_5193
911,11_5202
912,11_5226
913,11_5245
914,11_5282
915,11_5289
916,11_5317
917,11_5323
918,11_5334
919,11_5344
920,11_5360
921,11_5389
922,11_5400
923,11_5403
924,11_5405
925,11_541
926,11_5422
927,11_5423
928,11_5438
929,11_5445
930,11_5485
931,11_5490
932,11_5498
933,11_55
934,11_5538
935,11_5542
936,11_5552
937,11_5561
938,11_5562
939,11_5565
940,11_56
941,11_5624
942,11_5641
943,11_5646
944,11_5716
945,11_5723
946,11_5742
947,11_5792
948,11_5846
949,11_5851
950,11_5858
951,11_5863
952,11_5894
953,11_5901
954,11_5902
955,11_5912
956,11_5913
957,11_5930
958,11_5950
959,11_5956
960,11_5958
961,11_5966
962,11_5992
