,0
0,-0.07429439643005172
1,-0.05763327206771119
2,-0.054060321996442284
3,-0.0484612486241869
4,-0.044577128955024206
5,-0.04799845035999964
6,-0.047550825609259474
7,-0.06339887657990363
8,-0.04543256634340676
9,-0.0415232001632129
10,-0.044457979955812646
11,-0.05600906415700571
12,-0.04585718695727671
13,-0.04405598720008504
14,-0.05546736765479652
15,-0.04753683255243447
16,-0.045357695519467146
17,-0.04140402582393345
18,-0.04144840895520686
19,-0.05341779793759846
20,-0.05123806232950836
21,-0.0458431939004517
22,-0.043994029123704495
23,-0.04404199414326003
24,-0.05545043385047763
25,-0.04132923461592741
26,-0.05340086413327957
27,-0.051163083291366575
28,-0.05122112852518947
29,-0.04398003606687948
30,-0.05114614948704769
31,-0.06256489769312501
32,-0.060057612671882456
33,-0.06145990613970549
34,-0.08627766405074855
35,-0.08219498052617717
36,-0.05908476294143239
37,-0.05863242411894828
38,-0.08422700374482907
39,-0.0807852519023944
40,-0.08012978069677557
