,0
0,-0.03739396532725819
1,-0.029227053244662068
2,-0.027735895565907265
3,-0.025067750007753763
4,-0.023736425776147676
5,-0.031130786505359952
6,-0.023953003639076677
7,-0.021910056447759396
8,-0.023738093759012088
9,-0.026741138831495256
10,-0.031116781693052372
11,-0.023913156992390657
12,-0.02190813147868725
13,-0.021888086939909755
14,-0.02372229462681327
15,-0.0267267749214362
16,-0.0266951405717052
17,-0.023892062951128456
18,-0.021886118131293177
19,-0.021892332346488436
20,-0.02188022475655783
21,-0.023712111881101453
22,-0.026680776661646134
23,-0.026670789985879333
24,-0.02187031402455652
25,-0.021878240476075398
26,-0.02188214960077662
27,-0.02665642607582027
28,-0.021862436369338736
29,-0.021860128072690506
30,-0.021852250417472727
31,-0.03247374798823614
32,-0.030932310679615372
33,-0.041295310787434446
34,-0.03902643532590665
35,-0.030181862880255476
36,-0.04127610172702812
37,-0.03802358745999195
38,-0.039005314863667706
39,-0.04126201433699242
40,-0.03800246699775301
41,-0.038989825704749945
42,-0.03798697783883524
