,0
0,-0.08791371915384474
1,-0.08208237564226484
2,-0.08016329103882792
3,-0.07781989613390446
4,-0.07735228826860355
5,-0.08005878969271672
6,-0.08014526217243266
7,-0.08013611319108409
8,-0.0778005014758285
9,-0.07779284585118004
10,-0.07695854391602086
11,-0.07733746235861527
12,-0.08004073776143003
13,-0.08003158420330239
14,-0.07998761486821944
15,-0.07778231242669745
16,-0.07694304374875656
17,-0.07733029686071981
18,-0.07996955602339952
19,-0.07996040246527188
20,-0.07988636279236286
21,-0.07693555237615285
22,-0.07986829411247001
23,-0.07985914055434237
24,-0.07981293697219821
25,-0.07979486116012273
26,-0.07978570760199509
27,-0.08754372583906016
28,-0.08287347806095327
29,-0.08056692402950089
30,-0.08052812493567602
31,-0.08050005901770803
32,-0.08046863264778334
33,-0.08044111427874313
34,-0.08041256362569692
35,-0.08039396134044953
