,0
0,-0.09029026552289664
1,-0.08644463722385907
2,-0.05672895746745255
3,-0.06707368155452738
4,-0.05585430730077604
5,-0.051468258138979026
6,-0.03939451961661259
7,-0.0561802482930007
8,-0.058050257068797136
9,-0.05287549286768726
10,-0.05516690843497025
11,-0.04696698327037015
12,-0.04193469050913067
13,-0.050874271294136866
14,-0.04288516877994299
15,-0.03869661678663979
16,-0.03864293530067204
17,-0.03773848324224923
18,-0.05616975436149069
19,-0.057249301253826115
20,-0.05283920197336105
21,-0.052066683179610676
22,-0.04624807117959536
23,-0.04119793460244998
24,-0.05514983065805511
25,-0.04617973148861037
26,-0.04190138968949893
27,-0.04114743872737091
28,-0.0422173091918278
29,-0.050861992881225476
30,-0.04213358446400242
31,-0.037938563751465745
32,-0.03702632727511139
33,-0.038680242841843196
34,-0.03698689892630867
35,-0.03862831665961739
36,-0.037703922795982406
37,-0.05615740460900755
38,-0.05723339672712141
39,-0.05203038984161776
40,-0.052814921735098476
41,-0.05205043501011537
42,-0.046229799848012385
43,-0.04545802791162208
44,-0.04117898744128157
45,-0.0411645157027058
46,-0.040407891334476705
47,-0.05513827209531992
48,-0.04616169101874308
49,-0.041114137907739164
50,-0.04188658377626942
51,-0.04112939825750363
52,-0.04220211930985664
53,-0.041459256156653745
54,-0.050849643128742336
55,-0.04211896582294778
56,-0.036268274239937344
57,-0.037921934861813035
58,-0.037923819291015265
59,-0.03700939158634777
60,-0.036991469374761575
61,-0.03866789308936005
62,-0.03697228028525404
63,-0.03695233848004184
64,-0.03769087509618304
65,-0.05614759621858743
66,-0.057223603760757816
67,-0.052006107968432407
68,-0.05201413922812664
69,-0.05204064534104682
70,-0.045439650853271896
71,-0.0462182412852772
72,-0.045439923472737405
73,-0.041145564069285843
74,-0.040388838446541085
75,-0.04116742887854638
76,-0.040374472434732536
77,-0.04114965728975052
78,-0.040389786895592035
79,-0.04615035965089698
80,-0.04109933199450965
81,-0.04109609743787188
82,-0.04111806688965754
83,-0.04144381132982647
84,-0.0421897695573735
85,-0.04144451169620325
86,-0.050839834738322216
87,-0.03625108360631762
88,-0.036253529779486864
89,-0.03623341633958753
90,-0.03790718544257448
91,-0.037909585109329895
92,-0.03697452196275172
93,-0.036997041833864625
94,-0.03697830937630875
95,-0.03865808469893993
96,-0.03693771983898721
97,-0.03693929078024248
98,-0.03767720551725446
99,-0.051989855719798306
100,-0.052004349559058076
101,-0.04542809229053671
102,-0.045421543991578404
103,-0.045428551925424124
104,-0.04035541507454536
105,-0.04113400550655065
106,-0.04113070366791798
107,-0.0403772798838059
108,-0.0403707315848476
109,-0.040359614021777256
110,-0.04035636799584787
111,-0.04037841534827877
112,-0.04614362522415545
113,-0.04108129152464237
114,-0.04108476607002579
115,-0.04111133246291601
116,-0.04143146157734333
117,-0.041429061910587914
118,-0.04217996116695338
119,-0.03623633418707906
120,-0.03621621398272156
121,-0.03623873385383448
122,-0.03621867187913705
123,-0.0362202563411347
124,-0.03789483569009134
125,-0.037899776718909775
126,-0.03696217221026858
127,-0.03696135753838968
128,-0.03698723344344451
129,-0.036964522146351195
130,-0.03692467213918784
131,-0.0369256212013139
132,-0.03766766885224617
133,-0.051980066050729745
134,-0.04540998542884321
135,-0.04541017092247893
136,-0.04542179361933441
137,-0.040343856511810175
138,-0.0403405546731775
139,-0.04033730821285187
140,-0.041119145105182796
141,-0.04035917302211241
142,-0.040359358515748144
143,-0.04034150958289258
144,-0.0403449964485346
145,-0.04037165704218906
146,-0.04106996015679628
147,-0.04107803164328427
148,-0.04141671215810477
149,-0.04142165318692321
150,-0.036201464563483006
151,-0.03622398443459592
152,-0.03620386423023842
153,-0.03620304955835952
154,-0.03622892546341436
155,-0.03620551188068422
156,-0.036206469111177156
157,-0.03788502729967122
158,-0.03694900778590654
159,-0.03695236381984847
160,-0.036947565671575346
161,-0.03695490340138587
162,-0.03691100256025926
163,-0.03691608453630561
164,-0.04539861235974374
165,-0.04540341171196552
166,-0.040328996110442314
167,-0.04032574965011669
168,-0.04032244781148401
169,-0.04032593514375242
170,-0.04034779995301296
171,-0.040352599305234736
172,-0.04033013803557932
173,-0.040338238142444895
174,-0.041063225730054755
175,-0.04140690376768465
176,-0.036189114810999866
177,-0.036188300139120964
178,-0.0362141760441758
179,-0.03619069980587638
180,-0.03619405583981831
181,-0.036189257691545185
182,-0.03619172465072667
183,-0.03619685036621183
184,-0.03693919939548643
185,-0.036935215919092206
186,-0.03693794369167865
187,-0.03690146589525097
188,-0.04539185314923033
189,-0.04031088924874883
190,-0.040314376581017226
191,-0.04031107474238456
192,-0.040319175933239006
193,-0.04034104074249955
194,-0.04032337972948961
195,-0.036175950386637824
196,-0.03617930642057975
197,-0.03617450827230664
198,-0.036180891415456266
199,-0.036176907939062045
200,-0.03617963571164849
201,-0.03618210590576135
202,-0.03692540752867209
203,-0.036925593939195506
204,-0.04029951617964937
205,-0.040307617370503826
206,-0.040304315531871145
207,-0.03616614199621771
208,-0.03616215851982349
209,-0.03616488629240994
210,-0.03616709954864193
211,-0.03616728595916535
212,-0.036915785548775386
213,-0.040292756969135965
214,-0.03615235012940338
215,-0.0361525365399268
216,-0.036157477568745225
217,-0.03614272814950668
218,-0.06455263387350609
219,-0.06456719233785893
220,-0.05633974105794716
221,-0.04422095772146883
222,-0.056038665817141155
223,-0.04364135625926248
224,-0.06456884700110248
225,-0.04756413637702141
226,-0.04205578887646852
227,-0.043536447094939514
228,-0.05603276365689667
229,-0.0470613712516439
230,-0.04362868654688814
231,-0.0413954963732779
232,-0.042941113512352594
233,-0.06455362547816693
234,-0.046879625750492086
235,-0.041358012540122745
236,-0.047050568487064785
237,-0.05601622751030726
238,-0.046361128504734
239,-0.04138089344176538
240,-0.04292806154532283
241,-0.04361215040029873
242,-0.04068168303049766
243,-0.06454241903256126
244,-0.047034032340475374
245,-0.046349943485499465
246,-0.05600405320763951
247,-0.04066669043629376
248,-0.04136403682721881
249,-0.04291152539873341
250,-0.04359997609763098
251,-0.046333407338910046
252,-0.047021858037807625
253,-0.04064983382174719
254,-0.04135162658845285
255,-0.04289935109606567
256,-0.0463212330362423
257,-0.04063742358298123
