mut_id,mut_label
0,chr10_10
1,chr10_1003
2,chr10_1040
3,chr10_1042
4,chr10_1046
5,chr10_1098
6,chr10_1102
7,chr10_1103
8,chr10_1128
9,chr10_1143
10,chr10_1144
11,chr10_1146
12,chr10_1167
13,chr10_117
14,chr10_1175
15,chr10_1179
16,chr10_1195
17,chr10_1199
18,chr10_1236
19,chr10_1242
20,chr10_1280
21,chr10_1282
22,chr10_1292
23,chr10_1323
24,chr10_1328
25,chr10_1343
26,chr10_1349
27,chr10_1353
28,chr10_1368
29,chr10_183
30,chr10_207
31,chr10_233
32,chr10_247
33,chr10_251
34,chr10_261
35,chr10_276
36,chr10_318
37,chr10_321
38,chr10_35
39,chr10_369
40,chr10_377
41,chr10_382
42,chr10_386
43,chr10_397
44,chr10_4
45,chr10_40
46,chr10_408
47,chr10_411
48,chr10_432
49,chr10_446
50,chr10_460
51,chr10_465
52,chr10_471
53,chr10_48
54,chr10_488
55,chr10_502
56,chr10_518
57,chr10_524
58,chr10_543
59,chr10_548
60,chr10_562
61,chr10_571
62,chr10_623
63,chr10_628
64,chr10_646
65,chr10_648
66,chr10_661
67,chr10_665
68,chr10_673
69,chr10_758
70,chr10_771
71,chr10_800
72,chr10_803
73,chr10_81
74,chr10_841
75,chr10_865
76,chr10_894
77,chr10_920
78,chr10_956
79,chr10_973
80,chr10_976
81,chr10_980
82,chr11_1009
83,chr11_1021
84,chr11_1037
85,chr11_1047
86,chr11_105
87,chr11_1115
88,chr11_1147
89,chr11_1157
90,chr11_1166
91,chr11_1170
92,chr11_1182
93,chr11_1219
94,chr11_1226
95,chr11_1230
96,chr11_1247
97,chr11_1249
98,chr11_1257
99,chr11_128
100,chr11_13
101,chr11_1307
102,chr11_1315
103,chr11_1355
104,chr11_1360
105,chr11_1388
106,chr11_140
107,chr11_1412
108,chr11_1416
109,chr11_18
110,chr11_198
111,chr11_21
112,chr11_22
113,chr11_25
114,chr11_264
115,chr11_296
116,chr11_3
117,chr11_307
118,chr11_31
119,chr11_316
120,chr11_328
121,chr11_351
122,chr11_361
123,chr11_371
124,chr11_396
125,chr11_407
126,chr11_426
127,chr11_45
128,chr11_464
129,chr11_50
130,chr11_510
131,chr11_594
132,chr11_604
133,chr11_619
134,chr11_624
135,chr11_650
136,chr11_676
137,chr11_696
138,chr11_705
139,chr11_725
140,chr11_728
141,chr11_762
142,chr11_764
143,chr11_772
144,chr11_778
145,chr11_790
146,chr11_794
147,chr11_808
148,chr11_828
149,chr11_845
150,chr11_893
151,chr11_898
152,chr11_905
153,chr11_911
154,chr11_913
155,chr11_959
156,chr11_968
157,chr11_986
158,chr11_993
159,chr11_994
160,chr11_998
161,chr12_1007
162,chr12_1010
163,chr12_1050
164,chr12_1067
165,chr12_1089
166,chr12_1129
167,chr12_115
168,chr12_1153
169,chr12_1178
170,chr12_1198
171,chr12_1204
172,chr12_1239
173,chr12_1254
174,chr12_1264
175,chr12_1274
176,chr12_1294
177,chr12_132
178,chr12_1330
179,chr12_1334
180,chr12_1336
181,chr12_135
182,chr12_1361
183,chr12_1382
184,chr12_1387
185,chr12_1399
186,chr12_1403
187,chr12_1409
188,chr12_1410
189,chr12_1414
190,chr12_151
191,chr12_157
192,chr12_163
193,chr12_185
194,chr12_189
195,chr12_199
196,chr12_2
197,chr12_206
198,chr12_221
199,chr12_222
200,chr12_225
201,chr12_231
202,chr12_248
203,chr12_253
204,chr12_268
205,chr12_274
206,chr12_282
207,chr12_293
208,chr12_343
209,chr12_345
210,chr12_350
211,chr12_365
212,chr12_370
213,chr12_376
214,chr12_38
215,chr12_413
216,chr12_418
217,chr12_421
218,chr12_441
219,chr12_451
220,chr12_457
221,chr12_459
222,chr12_484
