,0
0,-0.042505356062176626
1,-0.03651235701564836
2,-0.03946053676084944
3,-0.034320416341963415
4,-0.03425885926679819
5,-0.03623947130755956
6,-0.03762591862220285
7,-0.03573623401881004
8,-0.03420342204939408
9,-0.035587488404129355
10,-0.034218693188465064
11,-0.035277076123759354
12,-0.03525564979642246
13,-0.03695078088013263
14,-0.03882885422237127
15,-0.03757193884901375
16,-0.03458276161968531
17,-0.03553096364255403
18,-0.03416321576477634
19,-0.03457023259965471
20,-0.03537754591447647
21,-0.03506744516120105
22,-0.035356075117092836
23,-0.03815980909808797
24,-0.03689338611863437
25,-0.03795926683365603
26,-0.03423620456221365
27,-0.03451439244358551
28,-0.03516785281205376
29,-0.03728016905079756
30,-0.04177750262631211
31,-0.037179718050017206
32,-0.0352349945494075
33,-0.04631867674564256
34,-0.04100808892621193
35,-0.03341439079865572
36,-0.0358754445451365
37,-0.03876187126135107
38,-0.03441355552398823
39,-0.03438422697639855
40,-0.036659015866037314
41,-0.03950161143182545
42,-0.03257674065092726
43,-0.03330819169644151
44,-0.03326809201258689
45,-0.03781308298943254
46,-0.03777920758161235
47,-0.03449103431063794
48,-0.03425639950659465
49,-0.03446165393388234
50,-0.0356915032308421
51,-0.036536352516048934
52,-0.0364900361023267
53,-0.032850014480345094
54,-0.03252039056862661
55,-0.037909538874026524
56,-0.03761496852118071
57,-0.037875594302035916
58,-0.03433374342190262
59,-0.036026277332712284
60,-0.035626417088652516
61,-0.032657965677885085
62,-0.03771118495660625
63,-0.03579504768261759
