,0
0,-0.08751392087437763
1,-0.08159534784187727
2,-0.07018302115799735
3,-0.06413464007479679
4,-0.061236513065018726
5,-0.061782215931456594
6,-0.0736324940111445
7,-0.07362005088744007
8,-0.05873395099062833
9,-0.05456946325315985
10,-0.05949186233360591
11,-0.05941508112217403
12,-0.06453730284524267
13,-0.0645236889243407
14,-0.06134720004603673
15,-0.06136964157659102
16,-0.07358596332768222
17,-0.07356273695255547
18,-0.05623135465784402
19,-0.05454121095792649
20,-0.05287099358137025
21,-0.05281629628378332
22,-0.05946783883096097
23,-0.05935975765651294
24,-0.05939797502696396
25,-0.06407274501434009
26,-0.06409671055009604
27,-0.06448639400119205
28,-0.06446098221221312
29,-0.06405913109343811
30,-0.06408309662919406
31,-0.056171459368771166
32,-0.05621507484769564
33,-0.05284151898864511
34,-0.05278678232834788
35,-0.05451831823072394
36,-0.052855952458437314
37,-0.052763439434078456
38,-0.052802980136452134
39,-0.059342651561302875
40,-0.06402183617028946
41,-0.06399642438131052
42,-0.06404580170604542
43,-0.06402038991706649
44,-0.05615517955862277
45,-0.056154967969250444
46,-0.052818626261442556
47,-0.05282646704142304
48,-0.052763889601145336
49,-0.05273388744040431
50,-0.052773456598099934
51,-0.05275012328674727
52,-0.05613868815910206
53,-0.05280357431422048
54,-0.05271099471320176
55,-0.05275056387089738
56,-0.052720561710156356
57,-0.052697668982953805
58,-0.0725319560557229
59,-0.07113033494915626
60,-0.07104272396071547
61,-0.07113450820152675
62,-0.07097876230178173
63,-0.0710408755189818
64,-0.0709768939694109
