,0
0,-0.06491761199565427
1,-0.056393606769250995
2,-0.05634698134050857
3,-0.055954385446898944
4,-0.05592164751572871
5,-0.05627810457844239
6,-0.055908094114275345
7,-0.05587571648391347
8,-0.05594660951601482
9,-0.05591393613342328
10,-0.05583833781868965
11,-0.055805895303296986
12,-0.05590094657013049
13,-0.055868005101608026
14,-0.055831175950809026
15,-0.05579816846731959
16,-0.07286624248352098
17,-0.0732720684412367
18,-0.07237662367747286
19,-0.07227770922881585
20,-0.07275969693886589
21,-0.07265622994236276
22,-0.07324366482468109
23,-0.07237365080541865
24,-0.07237528990207856
25,-0.07225204191362199
26,-0.07224191009633353
27,-0.07226123107172512
28,-0.07273129122238298
29,-0.07275571515948044
30,-0.07275742969573558
31,-0.07262782422587984
32,-0.07262938128630221
33,-0.07261878315106324
34,-0.07263899337636827
35,-0.07223556375653126
36,-0.0722254319392428
37,-0.07272730104018242
38,-0.07272901557643756
39,-0.07260097556981931
40,-0.07259037743458033
41,-0.07261058765988535
42,-0.07261214472030773
43,-0.07260154658506875
44,-0.07258373900382481
45,-0.07257314086858585
