,0
0,-0.08395154089100795
1,-0.07047848461994094
2,-0.057200414192876546
3,-0.05945256623148109
4,-0.053021789779543145
5,-0.05373094296003354
6,-0.05015928157091711
7,-0.05183162703164119
8,-0.04972839108174014
9,-0.04635899696736456
10,-0.05337267842785845
11,-0.05336558673149242
12,-0.05074345563244919
13,-0.04913189655906048
14,-0.04974363198690827
15,-0.05011771432960182
16,-0.051799124355456236
17,-0.05178896342893031
18,-0.05140669881926588
19,-0.051532441903547395
20,-0.05004328349165336
21,-0.05003619179528732
22,-0.04688968362063239
23,-0.04537236077310732
24,-0.046637062523033686
25,-0.04662997082666765
26,-0.045967647047421165
27,-0.05034711437576537
28,-0.05055322168411062
29,-0.04870572945855943
30,-0.04894213409930706
31,-0.050056678887880124
32,-0.051374193629145096
33,-0.05149993671342661
34,-0.051364031916717214
35,-0.051489775000998744
36,-0.05150826677382935
37,-0.04717354948323082
38,-0.045639642577726715
39,-0.047166457786864784
40,-0.04563255088136068
41,-0.04649833370068899
42,-0.04498101085316391
43,-0.04624143522087528
44,-0.046234343524509246
45,-0.048897823258655215
46,-0.05147574530669799
47,-0.05146557850578117
48,-0.046777922181072414
49,-0.04524401527556829
50,-0.04677083048470638
51,-0.04523692357920226
52,-0.061547398067126204
53,-0.058090525393970444
54,-0.05453954197659364
55,-0.05752383423305957
56,-0.05307608216558492
57,-0.055126507880325734
58,-0.05350136575052111
59,-0.04850724341174452
60,-0.05411710926256693
61,-0.054256880837090266
62,-0.049262457461754144
63,-0.04717148392838993
64,-0.05472321762881596
65,-0.05485128805488453
66,-0.0530789330364944
67,-0.053218704611017735
68,-0.05348385750992066
69,-0.047963724412108916
70,-0.048143560167816075
71,-0.04872867325826735
72,-0.048893453852200695
73,-0.04662796492875433
74,-0.04680780068446147
75,-0.04714895711855594
76,-0.053061424795893944
77,-0.05320119637041728
78,-0.046605438118920345
79,-0.046785273874627484
