,0
0,-0.08773516356437017
1,-0.08170953666117012
2,-0.06430902576997448
3,-0.063707448187146
4,-0.06556532568859437
5,-0.06178220915999132
6,-0.06168915940716356
7,-0.05759794411944484
8,-0.05392419157643536
9,-0.06955648765388489
10,-0.06176121807294916
11,-0.0616777124438155
12,-0.0559961478306453
13,-0.0547364452366848
14,-0.051407690854649565
15,-0.05134214180471405
16,-0.05390790107190222
17,-0.05596880939332561
18,-0.05467848115009173
19,-0.054709106799365116
20,-0.05138874051138836
21,-0.05138335730780469
22,-0.051323125846788255
23,-0.051321482867323485
24,-0.054651142712772056
25,-0.05136438260663873
26,-0.051302446229780675
27,-0.07171303136422477
28,-0.069461380795082
29,-0.06936505772467637
30,-0.06947325466129961
31,-0.06937127628191975
