,0
0,-0.03395479569479916
1,-0.02900885869637743
2,-0.025828636402696455
3,-0.03027170575432649
4,-0.026599798735545965
5,-0.024775418441056008
6,-0.02921301702925193
7,-0.025520436215076367
8,-0.02398594691103705
9,-0.024711367236464363
10,-0.030188367742706817
11,-0.02944440185582558
12,-0.02966412407260703
13,-0.025462369412070685
14,-0.024010421150417006
15,-0.028686518877504057
16,-0.024330949548347646
17,-0.029625133412517216
18,-0.02547436286214696
19,-0.026102388612080345
20,-0.02290482964301873
21,-0.02387218477554963
22,-0.02464244653424299
23,-0.024146188380436473
24,-0.024217388572535418
25,-0.024967568384451667
26,-0.026136281732714053
27,-0.022681480960433337
28,-0.023521010933588007
29,-0.024524395360092544
30,-0.02401510883437341
31,-0.024787040623506545
32,-0.024874546229406054
33,-0.02331662771791031
34,-0.02467736381130212
