mut_id,mut_label
0,chr10_0
1,chr10_1
2,chr10_1035
3,chr10_1135
4,chr10_1148
5,chr10_1152
6,chr10_1170
7,chr10_118
8,chr10_1182
9,chr10_1185
10,chr10_1204
11,chr10_121
12,chr10_1217
13,chr10_1238
14,chr10_1272
15,chr10_129
16,chr10_1290
17,chr10_1305
18,chr10_1352
19,chr10_1390
20,chr10_1398
21,chr10_1472
22,chr10_1543
23,chr10_1545
24,chr10_1563
25,chr10_1571
26,chr10_1580
27,chr10_1581
28,chr10_1638
29,chr10_1695
30,chr10_172
31,chr10_1792
32,chr10_1841
33,chr10_1907
34,chr10_1911
35,chr10_1914
36,chr10_1925
37,chr10_1994
38,chr10_2020
39,chr10_21
40,chr10_2141
41,chr10_2180
42,chr10_2184
43,chr10_2189
44,chr10_2195
45,chr10_2222
46,chr10_2229
47,chr10_2238
48,chr10_2264
49,chr10_2297
50,chr10_2303
51,chr10_233
52,chr10_2375
53,chr10_242
54,chr10_2484
55,chr10_2507
56,chr10_2523
57,chr10_2524
58,chr10_2525
59,chr10_2527
60,chr10_2564
61,chr10_2581
62,chr10_2586
63,chr10_259
64,chr10_273
65,chr10_2803
66,chr10_2821
67,chr10_2868
68,chr10_2900
69,chr10_2956
70,chr10_3035
71,chr10_3047
72,chr10_307
73,chr10_3074
74,chr10_3114
75,chr10_3160
76,chr10_3209
77,chr10_3217
78,chr10_3226
79,chr10_324
80,chr10_3259
81,chr10_3270
82,chr10_3344
83,chr10_336
84,chr10_3361
85,chr10_3380
86,chr10_339
87,chr10_3391
88,chr10_3405
89,chr10_3419
90,chr10_346
91,chr10_3472
92,chr10_3504
93,chr10_3509
94,chr10_3525
95,chr10_3589
96,chr10_3595
97,chr10_3620
98,chr10_3633
99,chr10_3638
100,chr10_3660
101,chr10_3699
102,chr10_3711
103,chr10_3793
104,chr10_3800
105,chr10_3812
106,chr10_3817
107,chr10_3818
108,chr10_3863
109,chr10_3875
110,chr10_3905
111,chr10_3912
112,chr10_3914
113,chr10_3931
114,chr10_3943
115,chr10_3959
116,chr10_3966
117,chr10_3981
118,chr10_3995
119,chr10_405
120,chr10_4128
121,chr10_4170
122,chr10_4185
123,chr10_4190
124,chr10_4276
