,0
0,-0.08142911408616672
1,-0.06540946587182794
2,-0.05974439301226375
3,-0.060323410118802684
4,-0.05841944136583427
5,-0.05549987909318114
6,-0.055437405707376215
7,-0.06503633026867725
8,-0.06095572200877282
9,-0.06113524074386836
10,-0.060305096665571996
11,-0.062243556536658314
12,-0.05836683427052454
13,-0.06049739045358927
14,-0.05659223021340313
15,-0.05733255620660475
16,-0.06043058352501767
17,-0.05652800563749512
18,-0.0553736229703302
19,-0.05703388512274158
20,-0.061348575118555536
21,-0.060237845681935506
22,-0.06218887519581942
23,-0.05868141933222204
24,-0.06255815134209516
25,-0.05696223624247981
26,-0.058497923534436405
27,-0.05571948933357746
28,-0.060363525263709396
29,-0.06222552252079867
30,-0.056897675389081685
31,-0.05646197117935193
32,-0.058187981796926434
33,-0.05696978565416252
34,-0.055642291418476354
35,-0.060859615858551826
36,-0.058628586818185745
37,-0.05829731483609674
38,-0.058885137112395305
39,-0.0607487270573705
40,-0.056496124063182135
41,-0.05682147048060264
42,-0.062158068885533
43,-0.05683136894195439
44,-0.058572623527728775
45,-0.060665078821576846
46,-0.05643189948727412
47,-0.05812158440402482
48,-0.05674187499258997
49,-0.055578370865744776
50,-0.05824470072557227
51,-0.057193856946312446
52,-0.058399998615590414
53,-0.05850594769925173
54,-0.06059786308338412
55,-0.05636576882677836
56,-0.057113766266447506
57,-0.058090288830654
58,-0.05667569218874867
59,-0.05672506038518328
60,-0.057047309886433084
61,-0.05802379364699535
62,-0.0566454847782736
63,-0.05657920548773128
64,-0.06755275237382803
65,-0.06031700026390069
66,-0.06280247555906192
67,-0.05711864901897609
68,-0.05706550825933652
69,-0.06262790748794664
70,-0.06405059518126048
71,-0.06274561979938456
72,-0.057256432769500924
73,-0.057016615587433477
74,-0.05720320684838757
75,-0.06390083257315546
76,-0.06256767892896639
77,-0.06297314202984006
78,-0.05715428211659142
79,-0.0627980086436665
