,0
0,-0.008752777659779911
1,-0.007014310574634943
2,-0.00545072048929414
3,-0.005992046669153271
4,-0.005692506943165706
5,-0.00499814922493775
6,-0.004961031193488927
7,-0.004956350782261072
8,-0.005470227587655411
9,-0.005634984508163292
10,-0.005177280571476807
11,-0.004473944047707952
12,-0.0049590740162553494
13,-0.004434538186206111
14,-0.0051183166775483286
15,-0.004432460375180296
16,-0.0070203158839168625
17,-0.0060461204427113
18,-0.005826069483407483
19,-0.006010277752492085
20,-0.005351758463681613
21,-0.005859928845182758
22,-0.005369943806954588
