,0
0,-0.03955840296226063
1,-0.02968156706928182
2,-0.026448939133825188
3,-0.025977733485284656
4,-0.022285667651977543
5,-0.02270416982777294
6,-0.019102293193608497
7,-0.026379751324487707
8,-0.0259131276198917
9,-0.022201321379207304
10,-0.02218474969717966
11,-0.022631233500611588
12,-0.022631384503480408
13,-0.019025751384330863
14,-0.019019667584802776
15,-0.019003898193970695
16,-0.026324908973879353
17,-0.025873809295223125
18,-0.022100403424409425
19,-0.022162371550516046
20,-0.02213258921098583
21,-0.022558316805465495
22,-0.022576391150003237
23,-0.02259542010536419
24,-0.018943043067208017
25,-0.01892725789119993
26,-0.01897090903372251
27,-0.01892127258516497
28,-0.018981512332616815
29,-0.018941974508017326
30,-0.022061453595718164
31,-0.022048242938215595
32,-0.022067691446394252
33,-0.022503430501861262
34,-0.022522316378098515
35,-0.018844549574077087
36,-0.018888200716599666
37,-0.018904849621576427
38,-0.01887241554059158
39,-0.018865272219574934
40,-0.018883117332979014
41,-0.0188593488992116
42,-0.01889318568938823
43,-0.022009293109524333
44,-0.021983345173624016
45,-0.022467430074494282
46,-0.018789707223468732
47,-0.018806356128445494
48,-0.01878256390245209
49,-0.018850007270968076
50,-0.018810429868966583
51,-0.018816434563289554
52,-0.01882119364702564
53,-0.018810560080582506
54,-0.021944395344932754
55,-0.01875151377783714
56,-0.01872772155184374
57,-0.018744370456820498
58,-0.01873372624616671
59,-0.018761592212681203
60,-0.01877240482839655
61,-0.018689528106212147
62,-0.018678883895558357
63,-0.018695532800535118
64,-0.018640690449926764
65,-0.029263066689389286
66,-0.027721135982294125
67,-0.023649314300002076
68,-0.019610071045036242
69,-0.021927104188415092
70,-0.017887860933449254
71,-0.027633493004158488
72,-0.023573262040749183
73,-0.019517785017975194
74,-0.019455866071823227
75,-0.021829214171399252
76,-0.021849327649915512
77,-0.017789970916433414
78,-0.017795574906388206
79,-0.01772689840934997
80,-0.027587958942218462
81,-0.023530243458628558
82,-0.0193632179359116
83,-0.01947516873124944
84,-0.019375721770145318
85,-0.021751339625273508
86,-0.0217783563594795
87,-0.02180630906779489
88,-0.01769768488937237
89,-0.01762862429473373
90,-0.017739113104513666
91,-0.017634250273438342
92,-0.017752958619662456
93,-0.01764675410767206
94,-0.019320434432814164
95,-0.01928307363423369
96,-0.01932049774978832
97,-0.021700430894439137
98,-0.021708321043152883
99,-0.017535976158822103
100,-0.017646827077452614
101,-0.017655068602646616
102,-0.01757756692861923
103,-0.017548479993055824
104,-0.017591466770340906
105,-0.017554105971760433
106,-0.017591530087315062
107,-0.01924029013113626
108,-0.019227849613876694
109,-0.021657412312318516
110,-0.017484918792707603
111,-0.01749319265572467
112,-0.017455831857144197
113,-0.017604210790726865
114,-0.01749742262694132
115,-0.017493255972698823
116,-0.017511322468663
117,-0.017498881951403436
118,-0.019185066110779258
119,-0.017442135289610167
120,-0.017404774491029694
121,-0.01741304835404676
122,-0.017400607836787197
123,-0.017442198606584323
124,-0.017456098448306
125,-0.01736199098793226
126,-0.017349550470672697
127,-0.017357824333689764
128,-0.01730676696757526
