,0
0,-0.04378770082227641
1,-0.03144603981299809
2,-0.026797749850020536
3,-0.027237517220525174
4,-0.024055277947480712
5,-0.02405546615340088
6,-0.029629192196061402
7,-0.02577071251168512
8,-0.023979003127303795
9,-0.02346568159083326
10,-0.022545475669383686
11,-0.02649226747630345
12,-0.022562056529154464
13,-0.029587566160911138
14,-0.025764187068267358
15,-0.023389280166328096
16,-0.022468876648588754
17,-0.023939724885387467
18,-0.022870394417303177
19,-0.02252569348940418
20,-0.022512387596610693
21,-0.022367592414172757
22,-0.024783941830493088
23,-0.02645064144115319
24,-0.021898592514136863
25,-0.029543807311470643
26,-0.02573233475884626
27,-0.023350001924411768
28,-0.022793865166477734
29,-0.02244909022077159
30,-0.022429598406672423
31,-0.022435781470796914
32,-0.022288952567996557
33,-0.022833723505003494
34,-0.02249285907197596
35,-0.022333690700266005
36,-0.024742315795342824
37,-0.02402499895673277
38,-0.026406882591712692
39,-0.021475312754368352
40,-0.025697138240369923
41,-0.022754586924561407
42,-0.02240981197885526
43,-0.022757186379814234
44,-0.022416248752792065
45,-0.022396503228880586
46,-0.02224870846767245
47,-0.02225504357435738
48,-0.02398337292158251
49,-0.02469855694590233
50,-0.023540805164738245
51,-0.022717908137897907
52,-0.022376970510875737
53,-0.02221479947403327
54,-0.023939614072142016
55,-0.023499179129587985
56,-0.02345542028014749
57,-0.029013217833814855
58,-0.025076356186837165
59,-0.025163593925010396
60,-0.0267263938225039
61,-0.022342411104929554
62,-0.02302734112387652
63,-0.02253204001016335
64,-0.022439556692142485
65,-0.02570272486066782
66,-0.02667982683313732
67,-0.020060683315240767
68,-0.01950912938288939
69,-0.022293928876280504
70,-0.02149097145250141
71,-0.020998567414148753
72,-0.022509838578399756
73,-0.022886309095556695
74,-0.022391116903680074
75,-0.020011204263616755
76,-0.018349823576930026
77,-0.017801495749392812
78,-0.019459409372797772
79,-0.01948328026075805
80,-0.02085436570921025
81,-0.020972849367059367
82,-0.022836609760098978
83,-0.0182995970985964
84,-0.017751029721986427
85,-0.0176409166285135
86,-0.0177728568273072
87,-0.01943353809242864
88,-0.01759038044858598
89,-0.017722378288357744
