,0
0,-0.04163904150625677
1,-0.02978196894457426
2,-0.023271834611412016
3,-0.028470537298099955
4,-0.028139686620639016
5,-0.0215694248670198
6,-0.021608238970796886
7,-0.022557795300298403
8,-0.022636797217734712
9,-0.02772665806333163
10,-0.026914733959537182
11,-0.027439095132613403
12,-0.026766440392165285
13,-0.020851393218961164
14,-0.02093039513639748
15,-0.020401961442019684
16,-0.02035665722620814
17,-0.02089029834605447
18,-0.020969300263490784
19,-0.020898188701728368
20,-0.02026371473749455
21,-0.022522587319388325
22,-0.02251324638153125
23,-0.02260523209661633
24,-0.022592058053146687
25,-0.0264848064242327
26,-0.026437383318410147
27,-0.026886619364582615
28,-0.02640095159083632
29,-0.02636915549654958
30,-0.026737876960575245
31,-0.019681191964611253
32,-0.01963578150546132
33,-0.020816185238051094
34,-0.020806844300194013
35,-0.01976019388204757
36,-0.019714783422897633
37,-0.020898830015279098
38,-0.020885655971809452
39,-0.020375915444911092
40,-0.020335040608263983
41,-0.020178582931487724
42,-0.019542621056451933
43,-0.020855090365144397
44,-0.02084574942728732
45,-0.020257584848924037
46,-0.01962162297388825
47,-0.0209377351423724
48,-0.02092456109890276
49,-0.01986566788391197
50,-0.019829579456171247
51,-0.020240938652216465
52,-0.02645576747621644
53,-0.026406386147980087
54,-0.026373705058844045
55,-0.02634527064448911
56,-0.019645983983701182
57,-0.0196366430458441
58,-0.019655084886792292
59,-0.019600573524551246
60,-0.019591232586694166
61,-0.019614114194185125
62,-0.019728628760929182
63,-0.019715454717459537
64,-0.019734086804228605
65,-0.019683218301779246
66,-0.019670044258309604
67,-0.019693116111621438
68,-0.02014337495057765
69,-0.02013403401272057
70,-0.019143640739486267
71,-0.01910746768043758
72,-0.019507413075541862
73,-0.019498072137684782
74,-0.019519791558764165
75,-0.020226019727805654
76,-0.02021284568433601
77,-0.01922264265692258
78,-0.019186469597873894
79,-0.019590057852769863
80,-0.019576883809300217
81,-0.01959879347620048
82,-0.01983977605494375
83,-0.019817152212100606
84,-0.019619876905882218
85,-0.019610535968025138
86,-0.01957890621327505
87,-0.01956956527541797
88,-0.01970252168311022
89,-0.019689347639640576
90,-0.019661550990503054
91,-0.01964837694703341
92,-0.019108432758576193
93,-0.019072259699527506
94,-0.019099091820719113
95,-0.019062918761670426
96,-0.01911768819134882
97,-0.01909501129312114
98,-0.01948458357785409
99,-0.019475242639997014
100,-0.019191077535804197
101,-0.01915490447675551
102,-0.01917790349233455
103,-0.019141730433285865
104,-0.019196690108785133
105,-0.019174013210557457
106,-0.019567228355082095
107,-0.01955405431161245
108,-0.01908248021043874
109,-0.019059803312211066
110,-0.019073139272581665
111,-0.019050462374353986
112,-0.01916512498766675
113,-0.01914244808943907
114,-0.019151950944197103
115,-0.019129274045969424
116,-0.024216239047164412
117,-0.022476680078401687
118,-0.022496434731033414
119,-0.022521438876974217
120,-0.02075452430255852
121,-0.020779547345223883
122,-0.021452907118411815
123,-0.021927778938642655
124,-0.021296492700767024
125,-0.021250238255904087
126,-0.02182157786391802
127,-0.021172058214441007
128,-0.019730132374636368
129,-0.020205291299958038
130,-0.01955367542372028
131,-0.019507386022354273
132,-0.019755155417301735
133,-0.020230314342623405
134,-0.02007915741664996
135,-0.019429146896821167
136,-0.020773990528554963
137,-0.0208594129845596
138,-0.021263740703578476
139,-0.021223604582261937
140,-0.020800767089230943
141,-0.02076387103010432
142,-0.02114196101060934
143,-0.018529283495798132
144,-0.018482994094432124
145,-0.01905080531525723
146,-0.01913614918267709
147,-0.019004442421119806
148,-0.018958153019753798
149,-0.019520898674417777
150,-0.01948073222048235
151,-0.019054765488727813
152,-0.01840475496889902
153,-0.019075828357922597
154,-0.01916117411658595
155,-0.019529924414049483
156,-0.01887991389422069
157,-0.019057575170700274
158,-0.019020651227611193
159,-0.019399026947218772
160,-0.020733151298178557
161,-0.020720455797852522
162,-0.02082553471976763
163,-0.020822027563963265
164,-0.020772152742769605
165,-0.020741625751962398
166,-0.017849956436418995
167,-0.017935209543588015
168,-0.01849650674649563
169,-0.017803667035052987
170,-0.017888916643665487
171,-0.018456340292560203
172,-0.019009811153352117
173,-0.01899710797681094
174,-0.019102250433710197
175,-0.01909874115733699
176,-0.0189716656718173
177,-0.018931499217881873
178,-0.018375438429348672
179,-0.01846073125248723
180,-0.018033183242778125
181,-0.017996259299689045
182,-0.01772542790951988
183,-0.017810671604813238
184,-0.01837463501929662
185,-0.019034836087260976
186,-0.0190221329107198
187,-0.019127275367619056
188,-0.019123766091245848
189,-0.018508342168099795
190,-0.018471418225010715
191,-0.01884979394461829
192,-0.01902893919912825
193,-0.01899838913774153
194,-0.017817179687116488
195,-0.017808871514263042
196,-0.01779616833772187
197,-0.01790243031701627
198,-0.017901310794621123
199,-0.017897801518247915
200,-0.017777013233181066
201,-0.01776257861434051
202,-0.017749875437799337
203,-0.017862260827297163
204,-0.01785501789469859
205,-0.017851508618325383
206,-0.017353856183398988
207,-0.017316932240309908
208,-0.018334393223162257
209,-0.018321690046621084
210,-0.01743907179527264
211,-0.017402145061469095
212,-0.018426832503520337
213,-0.01842332322714713
214,-0.018004547271206102
215,-0.01797399720981938
216,-0.017695307959917483
217,-0.017684333575488265
218,-0.017671630398947088
219,-0.017780549378742728
220,-0.01777677285584635
221,-0.017773263579473137
222,-0.018479706196527772
223,-0.01844915613514105
224,-0.017776092287691298
225,-0.017763389111150125
226,-0.01786853156804938
227,-0.01786502229167617
228,-0.01773592279797219
229,-0.017723219621431013
230,-0.017828362078330266
231,-0.01782485280195706
232,-0.017312733765947667
233,-0.01730003058940649
234,-0.017325220211826965
235,-0.01727580703214412
236,-0.017263103855602948
237,-0.01729467015044024
238,-0.017405173046305747
239,-0.01740166376993254
240,-0.017410433659391676
241,-0.0173682463125022
242,-0.017364737036128994
243,-0.01737988128902896
244,-0.017654211349417755
245,-0.017641508172876578
246,-0.017746650629775835
247,-0.017743141353402627
248,-0.017284095630066703
249,-0.017271392453525526
250,-0.017253543259703987
251,-0.01724084008316281
252,-0.017376534910424783
253,-0.017373025634051575
254,-0.01734598254006207
255,-0.01734247326368886
