,0
0,-0.0367969476517825
1,-0.03473487659872025
2,-0.025676000007300998
3,-0.03064681141258592
4,-0.025143472188018032
5,-0.025497770589213414
6,-0.02325457731392687
7,-0.030381193071117415
8,-0.030290206953630737
9,-0.02484796054623948
10,-0.023903188399727736
11,-0.023847105315474765
12,-0.023055737629278476
13,-0.022080270223148967
14,-0.022074183795296222
15,-0.0296338938142816
16,-0.030307274344922357
17,-0.030301587825887304
18,-0.023605752345554634
19,-0.023549582243327653
20,-0.023248848690853485
21,-0.023836831682113112
22,-0.02187143526496514
23,-0.021865297031659018
24,-0.02147517721613444
25,-0.02964867540578499
26,-0.02964374960409783
27,-0.022950397369482754
28,-0.02353926958477092
29,-0.023239721611380788
30,-0.02126119192703038
31,-0.022941232971916272
32,-0.02880894339171576
33,-0.02513949527423303
34,-0.02685605629335651
35,-0.02758925700768828
36,-0.0275206799876209
37,-0.023914163471508064
38,-0.023845552145777816
39,-0.024039777495245704
40,-0.023664963688912844
41,-0.025633070765849416
42,-0.025564459440119168
43,-0.02572100438802641
44,-0.026934189515765723
45,-0.027511933927576747
46,-0.022812942547253686
47,-0.022437616428025848
48,-0.02325876828199075
49,-0.022744331221523445
50,-0.022369005102295603
51,-0.02383596116022009
52,-0.023820184675656615
53,-0.023359225941482396
54,-0.024026677829941685
55,-0.0249776755763321
56,-0.02393247862655243
57,-0.025555260124156085
58,-0.02537131570496568
59,-0.026925616851125454
60,-0.02215754735773637
61,-0.0225851719052432
62,-0.021782221238508533
63,-0.022131460784061585
64,-0.023249350778577982
65,-0.02273448931216405
66,-0.022516120124689776
67,-0.022359077671262377
68,-0.022062849458331344
69,-0.02312685984653158
70,-0.023676511176169812
71,-0.024968649742513976
72,-0.023917304245781465
73,-0.023582311972780556
74,-0.021925569364108045
75,-0.022147878930521937
76,-0.02147606559454427
77,-0.021772467289620265
78,-0.02250616268607823
79,-0.02205285226678377
80,-0.022776693192759705
81,-0.02311192364626046
82,-0.02356705780316246
83,-0.021915785657741577
84,-0.021466241885141662
85,-0.022761677203641455
