,0
0,-0.03560843572369457
1,-0.032822309592991775
2,-0.03276435726916225
3,-0.030586384732426607
4,-0.0305624864344279
5,-0.030751670510328254
6,-0.03052463869249143
7,-0.03050897287249804
8,-0.030699177536015785
9,-0.03049682718985081
10,-0.03048042627860665
11,-0.03067911356154119
12,-0.031529843072917486
13,-0.02890380583151318
14,-0.028793757579314096
15,-0.03175982309443785
16,-0.029098119018414834
17,-0.027002389597451625
18,-0.028986576090988238
19,-0.028634721744178675
20,-0.028735966565479974
21,-0.031732337492694745
22,-0.027170877751374944
23,-0.029070633416671727
24,-0.02695274682821564
25,-0.028821334144216164
26,-0.02892800015967451
27,-0.02895909048924513
28,-0.028575751321898952
29,-0.028711593590381636
30,-0.02714339214963184
31,-0.027120560734107582
32,-0.02693304560740193
33,-0.02876156278573277
34,-0.028793287611825237
35,-0.028900514557931405
36,-0.02890329615085803
37,-0.028550880939145543
38,-0.028689668478609574
39,-0.027093075132364475
40,-0.027100591931336744
41,-0.028733516253341845
42,-0.028736354613471057
43,-0.028875810549114925
44,-0.02888107325224455
45,-0.02852850837611283
46,-0.027073106329593637
47,-0.02870830808108013
48,-0.028713678186314442
49,-0.02885358765050144
50,-0.02868563165392352
