mut_id,mut_label
0,10_10001
1,10_10012
2,10_10027
3,10_10059
4,10_10077
5,10_10080
6,10_10084
7,10_10086
8,10_10114
9,10_10136
10,10_10138
11,10_10172
12,10_10197
13,10_1021
14,10_10226
15,10_10242
16,10_10252
17,10_10257
18,10_10270
19,10_10287
20,10_10304
21,10_10306
22,10_1033
23,10_10334
24,10_10342
25,10_10355
26,10_10367
27,10_10374
28,10_10391
29,10_10413
30,10_10443
31,10_1047
32,10_10472
33,10_10487
34,10_10517
35,10_10521
36,10_10551
37,10_10564
38,10_10567
39,10_10598
40,10_1062
41,10_10622
42,10_10639
43,10_1064
44,10_10645
45,10_10652
46,10_10653
47,10_10657
48,10_10672
49,10_1072
50,10_1073
51,10_10731
52,10_10747
53,10_10773
54,10_10823
55,10_10868
56,10_1090
57,10_1091
58,10_10918
59,10_10959
60,10_10962
61,10_10969
62,10_10981
63,10_10994
64,10_10996
65,10_11023
66,10_11175
67,10_112
68,10_11207
69,10_11209
70,10_11216
71,10_11223
72,10_11238
73,10_1124
74,10_11297
75,10_11318
76,10_11361
77,10_11376
78,10_11381
79,10_11398
80,10_1145
81,10_11477
82,10_11491
83,10_11496
84,10_11511
85,10_11532
86,10_11533
87,10_11601
88,10_11628
89,10_11630
90,10_11635
91,10_11640
92,10_11641
93,10_11642
94,10_11645
95,10_11675
96,10_11681
97,10_11685
98,10_11688
99,10_11698
100,10_11713
101,10_11725
102,10_11772
103,10_11780
104,10_118
105,10_11822
106,10_11835
107,10_11861
108,10_11901
109,10_11916
110,10_11930
111,10_11933
112,10_11964
113,10_12014
114,10_12043
115,10_12055
116,10_12104
117,10_12117
118,10_12129
119,10_12171
120,10_12173
121,10_12219
122,10_12234
123,10_12248
124,10_12261
125,10_12265
126,10_12278
127,10_12291
128,10_12300
129,10_12306
130,10_12333
131,10_12346
132,10_12411
133,10_12414
134,10_12439
135,10_12455
136,10_12456
137,10_12484
138,10_12491
139,10_12495
140,10_12509
141,10_12532
142,10_12543
143,10_12546
144,10_12575
145,10_12594
146,10_12615
147,10_12617
148,10_12620
149,10_12635
150,10_12697
151,10_12703
152,10_12706
153,10_1275
154,10_12764
155,10_12816
156,10_12819
157,10_1316
158,10_1319
159,10_1377
160,10_1396
161,10_1399
162,10_1421
163,10_1433
164,10_1443
165,10_1450
166,10_1479
167,10_148
168,10_1495
169,10_1511
170,10_1538
171,10_1550
172,10_1553
173,10_1554
174,10_157
175,10_1641
176,10_1656
177,10_1664
178,10_1689
179,10_1696
180,10_1707
181,10_1709
182,10_171
183,10_1746
184,10_1752
185,10_1800
186,10_1841
187,10_1844
188,10_1850
189,10_1889
190,10_1897
191,10_1941
192,10_1942
193,10_1952
194,10_1964
195,10_1978
196,10_1985
197,10_1989
198,10_1997
199,10_2008
200,10_2042
201,10_2049
202,10_2051
203,10_2086
204,10_2089
205,10_2130
206,10_2160
207,10_2162
208,10_2163
209,10_219
210,10_2193
211,10_220
212,10_2205
213,10_2234
214,10_2263
215,10_2264
216,10_2287
217,10_2306
218,10_2327
219,10_2352
220,10_2375
221,10_2388
222,10_2397
223,10_2425
224,10_2429
225,10_2430
226,10_244
227,10_2457
228,10_2475
229,10_2481
230,10_2499
231,10_2501
232,10_2511
233,10_2517
234,10_2557
235,10_2563
236,10_2570
237,10_258
238,10_2595
239,10_2620
240,10_2642
241,10_2643
242,10_2673
243,10_2721
244,10_2723
