,0
0,-0.007461567301310196
1,-0.006544098960370621
2,-0.006346240059665165
3,-0.006224968265098274
4,-0.00671537482803828
5,-0.007282334086710371
6,-0.005893624927604006
7,-0.005275156548067682
8,-0.00634877162187265
9,-0.005654954727620549
10,-0.004994655497997134
11,-0.004775869643457845
12,-0.004935910344353542
13,-0.0052701510277793255
14,-0.005340280002389959
15,-0.0050948392860569
16,-0.005254872558577441
17,-0.005650491410079438
18,-0.004962949623525404
19,-0.004585371484369073
20,-0.004762436685790091
21,-0.004928555303409068
22,-0.004917863479570477
23,-0.005305133634811639
24,-0.004879888673909062
25,-0.005079983520332164
26,-0.005247587778161643
27,-0.0052346270293166545
28,-0.0045717470289023945
29,-0.004910459580173267
30,-0.004864801594340501
31,-0.005227280740035094
