,0
0,-0.035775509043587846
1,-0.0330371304916123
2,-0.0307745436648962
3,-0.030738606188717196
4,-0.030714206622715498
5,-0.030692804656468817
6,-0.03168455394836729
7,-0.029068928713583072
8,-0.03182348359226764
9,-0.029184902703753346
10,-0.027077193443008036
11,-0.031805409410013225
12,-0.02717568725880727
13,-0.02916682852149893
14,-0.027044895293030793
15,-0.027157613076552862
16,-0.02714310564882317
17,-0.027030756226476556
18,-0.02712503146656876
19,-0.02712884249281163
20,-0.02711076831055722
