mut_id,mut_label
0,10_10059
1,10_10160
2,10_10193
3,10_10205
4,10_10223
5,10_10232
6,10_10242
7,10_10287
8,10_10324
9,10_10345
10,10_10351
11,10_10363
12,10_10407
13,10_10441
14,10_10446
15,10_10468
16,10_10470
17,10_10474
18,10_1049
19,10_10539
20,10_10549
21,10_10592
22,10_10615
23,10_10619
24,10_10629
25,10_10642
26,10_10652
27,10_1067
28,10_1069
29,10_10711
30,10_10751
31,10_10765
32,10_10768
33,10_10796
34,10_10883
35,10_10933
36,10_10943
37,10_10959
38,10_11
39,10_11124
40,10_11127
41,10_1113
42,10_11143
43,10_11163
44,10_11171
45,10_11182
46,10_11201
47,10_11226
48,10_11266
49,10_11269
50,10_11271
51,10_11318
52,10_11347
53,10_1135
54,10_11352
55,10_11367
56,10_11380
57,10_11397
58,10_11398
59,10_1143
60,10_11473
61,10_1150
62,10_11515
63,10_11529
64,10_11547
65,10_11575
66,10_11593
67,10_11642
68,10_11683
69,10_11690
70,10_11722
71,10_11768
72,10_11776
73,10_11786
74,10_11796
75,10_11799
76,10_11812
77,10_11819
78,10_11820
79,10_11829
80,10_11863
81,10_11865
82,10_11881
83,10_11889
84,10_119
85,10_11931
86,10_11987
87,10_12012
88,10_12044
89,10_12051
90,10_12058
91,10_12069
92,10_12074
93,10_12079
94,10_12082
95,10_12154
96,10_12180
97,10_12208
98,10_12229
99,10_12233
100,10_1226
101,10_12267
102,10_12288
103,10_1231
104,10_12320
105,10_12352
106,10_12393
107,10_12394
108,10_12399
109,10_12440
110,10_12442
111,10_12443
112,10_12453
113,10_1247
114,10_12488
115,10_12506
116,10_12517
117,10_12578
118,10_12583
119,10_12597
120,10_12623
121,10_12643
122,10_1267
123,10_12691
124,10_127
125,10_12700
126,10_12727
127,10_12767
128,10_12782
129,10_12799
130,10_12817
131,10_1283
132,10_12857
133,10_1286
134,10_12895
135,10_12901
136,10_12923
137,10_12943
138,10_12946
139,10_1299
140,10_13015
141,10_13034
142,10_13039
143,10_13101
144,10_13106
145,10_13114
146,10_13151
147,10_13188
148,10_13211
149,10_13235
150,10_13236
151,10_1326
152,10_13337
153,10_13377
154,10_13401
155,10_13411
156,10_13431
157,10_13438
158,10_13455
159,10_13464
160,10_13465
161,10_13471
162,10_1348
163,10_13503
164,10_13516
165,10_13546
166,10_13600
167,10_13637
168,10_13681
169,10_13708
170,10_13714
171,10_13719
172,10_13769
173,10_13775
174,10_13783
175,10_138
176,10_13822
177,10_13854
178,10_1390
179,10_13929
180,10_13960
181,10_13988
182,10_13989
183,10_14012
184,10_14021
185,10_1448
186,10_1489
187,10_150
188,10_1571
189,10_158
190,10_1585
191,10_1588
192,10_1601
193,10_1668
194,10_1706
195,10_1711
196,10_1766
197,10_1770
198,10_1813
199,10_1847
200,10_1848
201,10_1875
202,10_1877
203,10_1887
204,10_1891
205,10_1893
206,10_1898
207,10_1900
208,10_1910
209,10_1941
210,10_1951
211,10_1980
212,10_2030
213,10_2085
214,10_2087
215,10_2096
216,10_210
217,10_2108
218,10_2122
219,10_2136
220,10_2137
221,10_2146
222,10_2149
